aqi,co,datetime,no2,o3,pm10,pm25,so2,timestamp_local,timestamp_utc,ts
44,90.3,2023-06-15:20,8.7,40.3,18,10.67,11.3,2023-06-16T01:30:00,2023-06-15T20:00:00,1686859200
47,93.7,2023-06-15:19,9.3,41.7,19,11.33,12.7,2023-06-16T00:30:00,2023-06-15T19:00:00,1686855600
50,97,2023-06-15:18,10,43,20,12,14,2023-06-15T23:30:00,2023-06-15T18:00:00,1686852000
53,96.3,2023-06-15:17,9.7,46.3,22,13.33,16,2023-06-15T22:30:00,2023-06-15T17:00:00,1686848400
56,95.7,2023-06-15:16,9.3,49.7,24,14.67,18,2023-06-15T21:30:00,2023-06-15T16:00:00,1686844800
59,95,2023-06-15:15,9,53,26,16,20,2023-06-15T20:30:00,2023-06-15T15:00:00,1686841200
55,91,2023-06-15:14,7.3,65.7,24,14.33,19,2023-06-15T19:30:00,2023-06-15T14:00:00,1686837600
51,87,2023-06-15:13,5.7,78.3,22,12.67,18,2023-06-15T18:30:00,2023-06-15T13:00:00,1686834000
46,83,2023-06-15:12,4,91,20,11,17,2023-06-15T17:30:00,2023-06-15T12:00:00,1686830400
47,78.3,2023-06-15:11,3.3,90.3,20.7,11.33,13.7,2023-06-15T16:30:00,2023-06-15T11:00:00,1686826800
49,73.7,2023-06-15:10,2.7,89.7,21.3,11.67,10.3,2023-06-15T15:30:00,2023-06-15T10:00:00,1686823200
50,69,2023-06-15:09,2,89,22,12,7,2023-06-15T14:30:00,2023-06-15T09:00:00,1686819600
51,72.3,2023-06-15:08,2,84.3,23,12.33,8,2023-06-15T13:30:00,2023-06-15T08:00:00,1686816000
51,75.7,2023-06-15:07,2,79.7,24,12.67,9,2023-06-15T12:30:00,2023-06-15T07:00:00,1686812400
52,79,2023-06-15:06,2,75,25,13,10,2023-06-15T11:30:00,2023-06-15T06:00:00,1686808800
51,87,2023-06-15:05,3.7,63.7,23.7,12.33,11.3,2023-06-15T10:30:00,2023-06-15T05:00:00,1686805200
49,95,2023-06-15:04,5.3,52.3,22.3,11.67,12.7,2023-06-15T09:30:00,2023-06-15T04:00:00,1686801600
46,103,2023-06-15:03,7,41,21,11,14,2023-06-15T08:30:00,2023-06-15T03:00:00,1686798000
49,100,2023-06-15:02,7.3,37.7,21,11.67,13.7,2023-06-15T07:30:00,2023-06-15T02:00:00,1686794400
51,97,2023-06-15:01,7.7,34.3,21,12.33,13.3,2023-06-15T06:30:00,2023-06-15T01:00:00,1686790800
52,94,2023-06-15:00,8,31,21,13,13,2023-06-15T05:30:00,2023-06-15T00:00:00,1686787200
51,93.3,2023-06-14:23,8.3,32.7,20.3,12.67,13.3,2023-06-15T04:30:00,2023-06-14T23:00:00,1686783600
51,92.7,2023-06-14:22,8.7,34.3,19.7,12.33,13.7,2023-06-15T03:30:00,2023-06-14T22:00:00,1686780000
50,92,2023-06-14:21,9,36,19,12,14,2023-06-15T02:30:00,2023-06-14T21:00:00,1686776400
50,106.3,2023-06-14:20,12,34.7,19,12,15,2023-06-15T01:30:00,2023-06-14T20:00:00,1686772800
50,120.7,2023-06-14:19,15,33.3,19,12,16,2023-06-15T00:30:00,2023-06-14T19:00:00,1686769200
50,135,2023-06-14:18,18,32,19,12,17,2023-06-14T23:30:00,2023-06-14T18:00:00,1686765600
51,141.7,2023-06-14:17,20.3,33.3,20,12.67,16.7,2023-06-14T22:30:00,2023-06-14T17:00:00,1686762000
53,148.3,2023-06-14:16,22.7,34.7,21,13.33,16.3,2023-06-14T21:30:00,2023-06-14T16:00:00,1686758400
54,155,2023-06-14:15,25,36,22,14,16,2023-06-14T20:30:00,2023-06-14T15:00:00,1686754800
51,129,2023-06-14:14,18.3,51,21,12.67,14,2023-06-14T19:30:00,2023-06-14T14:00:00,1686751200
47,103,2023-06-14:13,11.7,66,20,11.33,12,2023-06-14T18:30:00,2023-06-14T13:00:00,1686747600
42,77,2023-06-14:12,5,81,19,10,10,2023-06-14T17:30:00,2023-06-14T12:00:00,1686744000
43,74.3,2023-06-14:11,4,84.3,19.7,10.33,9,2023-06-14T16:30:00,2023-06-14T11:00:00,1686740400
44,71.7,2023-06-14:10,3,87.7,20.3,10.67,8,2023-06-14T15:30:00,2023-06-14T10:00:00,1686736800
46,69,2023-06-14:09,2,91,21,11,7,2023-06-14T14:30:00,2023-06-14T09:00:00,1686733200
47,71.3,2023-06-14:08,2,86.7,22,11.33,7.7,2023-06-14T13:30:00,2023-06-14T08:00:00,1686729600
49,73.7,2023-06-14:07,2,82.3,23,11.67,8.3,2023-06-14T12:30:00,2023-06-14T07:00:00,1686726000
50,76,2023-06-14:06,2,78,24,12,9,2023-06-14T11:30:00,2023-06-14T06:00:00,1686722400
46,82.3,2023-06-14:05,3.3,66,22,11,11,2023-06-14T10:30:00,2023-06-14T05:00:00,1686718800
42,88.7,2023-06-14:04,4.7,54,20,10,13,2023-06-14T09:30:00,2023-06-14T04:00:00,1686715200
37,95,2023-06-14:03,6,42,18,9,15,2023-06-14T08:30:00,2023-06-14T03:00:00,1686711600
39,91.7,2023-06-14:02,6.3,38.7,17.3,9.33,14.7,2023-06-14T07:30:00,2023-06-14T02:00:00,1686708000
40,88.3,2023-06-14:01,6.7,35.3,16.7,9.67,14.3,2023-06-14T06:30:00,2023-06-14T01:00:00,1686704400
42,85,2023-06-14:00,7,32,16,10,14,2023-06-14T05:30:00,2023-06-14T00:00:00,1686700800
40,86.3,2023-06-13:23,7.3,33,15.7,9.67,14,2023-06-14T04:30:00,2023-06-13T23:00:00,1686697200
39,87.7,2023-06-13:22,7.7,34,15.3,9.33,14,2023-06-14T03:30:00,2023-06-13T22:00:00,1686693600
37,89,2023-06-13:21,8,35,15,9,14,2023-06-14T02:30:00,2023-06-13T21:00:00,1686690000
37,99,2023-06-13:20,10,36.3,14.7,9,14.7,2023-06-14T01:30:00,2023-06-13T20:00:00,1686686400
37,109,2023-06-13:19,12,37.7,14.3,9,15.3,2023-06-14T00:30:00,2023-06-13T19:00:00,1686682800
37,119,2023-06-13:18,14,39,14,9,16,2023-06-13T23:30:00,2023-06-13T18:00:00,1686679200
39,120.3,2023-06-13:17,15,42,14.3,9.33,16.3,2023-06-13T22:30:00,2023-06-13T17:00:00,1686675600
40,121.7,2023-06-13:16,16,45,14.7,9.67,16.7,2023-06-13T21:30:00,2023-06-13T16:00:00,1686672000
42,123,2023-06-13:15,17,48,15,10,17,2023-06-13T20:30:00,2023-06-13T15:00:00,1686668400
40,106.3,2023-06-13:14,13,60,15.3,9.67,14,2023-06-13T19:30:00,2023-06-13T14:00:00,1686664800
39,89.7,2023-06-13:13,9,72,15.7,9.33,11,2023-06-13T18:30:00,2023-06-13T13:00:00,1686661200
39,73,2023-06-13:12,5,84,16,9,8,2023-06-13T17:30:00,2023-06-13T12:00:00,1686657600
42,72.3,2023-06-13:11,4,86.3,18.7,10,8,2023-06-13T16:30:00,2023-06-13T11:00:00,1686654000
46,71.7,2023-06-13:10,3,88.7,21.3,11,8,2023-06-13T15:30:00,2023-06-13T10:00:00,1686650400
50,71,2023-06-13:09,2,91,24,12,8,2023-06-13T14:30:00,2023-06-13T09:00:00,1686646800
49,74.7,2023-06-13:08,2,86.7,23,11.67,9,2023-06-13T13:30:00,2023-06-13T08:00:00,1686643200
47,78.3,2023-06-13:07,2,82.3,22,11.33,10,2023-06-13T12:30:00,2023-06-13T07:00:00,1686639600
46,82,2023-06-13:06,2,78,21,11,11,2023-06-13T11:30:00,2023-06-13T06:00:00,1686636000
40,87,2023-06-13:05,3.3,65,18,9.67,12.7,2023-06-13T10:30:00,2023-06-13T05:00:00,1686632400
35,92,2023-06-13:04,4.7,52,15,8.33,14.3,2023-06-13T09:30:00,2023-06-13T04:00:00,1686628800
29,97,2023-06-13:03,6,39,12,7,16,2023-06-13T08:30:00,2023-06-13T03:00:00,1686625200
31,92.3,2023-06-13:02,6,36.3,12.3,7.33,15.7,2023-06-13T07:30:00,2023-06-13T02:00:00,1686621600
32,87.7,2023-06-13:01,6,33.7,12.7,7.67,15.3,2023-06-13T06:30:00,2023-06-13T01:00:00,1686618000
33,83,2023-06-13:00,6,31,13,8,15,2023-06-13T05:30:00,2023-06-13T00:00:00,1686614400
33,85.3,2023-06-12:23,6.7,31.7,13,8,15.3,2023-06-13T04:30:00,2023-06-12T23:00:00,1686610800
33,87.7,2023-06-12:22,7.3,32.3,13,8,15.7,2023-06-13T03:30:00,2023-06-12T22:00:00,1686607200
33,90,2023-06-12:21,8,33,13,8,16,2023-06-13T02:30:00,2023-06-12T21:00:00,1686603600
36,101.3,2023-06-12:20,10.7,32.7,13.7,8.67,17,2023-06-13T01:30:00,2023-06-12T20:00:00,1686600000
39,112.7,2023-06-12:19,13.3,32.3,14.3,9.33,18,2023-06-13T00:30:00,2023-06-12T19:00:00,1686596400
42,124,2023-06-12:18,16,32,15,10,19,2023-06-12T23:30:00,2023-06-12T18:00:00,1686592800
43,124,2023-06-12:17,16.7,35,15.7,10.33,18.7,2023-06-12T22:30:00,2023-06-12T17:00:00,1686589200
44,124,2023-06-12:16,17.3,38,16.3,10.67,18.3,2023-06-12T21:30:00,2023-06-12T16:00:00,1686585600
46,124,2023-06-12:15,18,41,17,11,18,2023-06-12T20:30:00,2023-06-12T15:00:00,1686582000
39,108.7,2023-06-12:14,14,52.7,14.7,9.33,15,2023-06-12T19:30:00,2023-06-12T14:00:00,1686578400
32,93.3,2023-06-12:13,10,64.3,12.3,7.67,12,2023-06-12T18:30:00,2023-06-12T13:00:00,1686574800
35,78,2023-06-12:12,6,76,10,6,9,2023-06-12T17:30:00,2023-06-12T12:00:00,1686571200
37,77,2023-06-12:11,4.7,80.3,12.3,7.67,9,2023-06-12T16:30:00,2023-06-12T11:00:00,1686567600
39,76,2023-06-12:10,3.3,84.7,14.7,9.33,9,2023-06-12T15:30:00,2023-06-12T10:00:00,1686564000
46,75,2023-06-12:09,2,89,17,11,9,2023-06-12T14:30:00,2023-06-12T09:00:00,1686560400
44,76,2023-06-12:08,2.3,81,16.7,10.67,9.3,2023-06-12T13:30:00,2023-06-12T08:00:00,1686556800
43,77,2023-06-12:07,2.7,73,16.3,10.33,9.7,2023-06-12T12:30:00,2023-06-12T07:00:00,1686553200
42,78,2023-06-12:06,3,65,16,10,10,2023-06-12T11:30:00,2023-06-12T06:00:00,1686549600
37,84.7,2023-06-12:05,4.3,54.7,14.3,9,12.3,2023-06-12T10:30:00,2023-06-12T05:00:00,1686546000
33,91.3,2023-06-12:04,5.7,44.3,12.7,8,14.7,2023-06-12T09:30:00,2023-06-12T04:00:00,1686542400
29,98,2023-06-12:03,7,34,11,7,17,2023-06-12T08:30:00,2023-06-12T03:00:00,1686538800
31,92.3,2023-06-12:02,6.7,32,11.7,7.33,16.7,2023-06-12T07:30:00,2023-06-12T02:00:00,1686535200
32,86.7,2023-06-12:01,6.3,30,12.3,7.67,16.3,2023-06-12T06:30:00,2023-06-12T01:00:00,1686531600
33,81,2023-06-12:00,6,28,13,8,16,2023-06-12T05:30:00,2023-06-12T00:00:00,1686528000
33,83,2023-06-11:23,7,28,13,8,16.3,2023-06-12T04:30:00,2023-06-11T23:00:00,1686524400
33,85,2023-06-11:22,8,28,13,8,16.7,2023-06-12T03:30:00,2023-06-11T22:00:00,1686520800
33,87,2023-06-11:21,9,28,13,8,17,2023-06-12T02:30:00,2023-06-11T21:00:00,1686517200
35,96,2023-06-11:20,10.7,28.7,13,8.33,17.3,2023-06-12T01:30:00,2023-06-11T20:00:00,1686513600
36,105,2023-06-11:19,12.3,29.3,13,8.67,17.7,2023-06-12T00:30:00,2023-06-11T19:00:00,1686510000
37,114,2023-06-11:18,14,30,13,9,18,2023-06-11T23:30:00,2023-06-11T18:00:00,1686506400
40,118.3,2023-06-11:17,15.7,32.7,14,9.67,17.3,2023-06-11T22:30:00,2023-06-11T17:00:00,1686502800
43,122.7,2023-06-11:16,17.3,35.3,15,10.33,16.7,2023-06-11T21:30:00,2023-06-11T16:00:00,1686499200
46,127,2023-06-11:15,19,38,16,11,16,2023-06-11T20:30:00,2023-06-11T15:00:00,1686495600
43,107.3,2023-06-11:14,14,49.7,15.3,10.33,13.7,2023-06-11T19:30:00,2023-06-11T14:00:00,1686492000
40,87.7,2023-06-11:13,9,61.3,14.7,9.67,11.3,2023-06-11T18:30:00,2023-06-11T13:00:00,1686488400
37,68,2023-06-11:12,4,73,14,9,9,2023-06-11T17:30:00,2023-06-11T12:00:00,1686484800
39,70,2023-06-11:11,3.3,76,14.3,9.33,9,2023-06-11T16:30:00,2023-06-11T11:00:00,1686481200
40,72,2023-06-11:10,2.7,79,14.7,9.67,9,2023-06-11T15:30:00,2023-06-11T10:00:00,1686477600
42,74,2023-06-11:09,2,82,15,10,9,2023-06-11T14:30:00,2023-06-11T09:00:00,1686474000
39,73,2023-06-11:08,2,76,14,9.33,8.7,2023-06-11T13:30:00,2023-06-11T08:00:00,1686470400
36,72,2023-06-11:07,2,70,13,8.67,8.3,2023-06-11T12:30:00,2023-06-11T07:00:00,1686466800
33,71,2023-06-11:06,2,64,12,8,8,2023-06-11T11:30:00,2023-06-11T06:00:00,1686463200
29,71.7,2023-06-11:05,2.7,55,10.3,7,8.3,2023-06-11T10:30:00,2023-06-11T05:00:00,1686459600
25,72.3,2023-06-11:04,3.3,46,8.7,6,8.7,2023-06-11T09:30:00,2023-06-11T04:00:00,1686456000
21,73,2023-06-11:03,4,37,7,5,9,2023-06-11T08:30:00,2023-06-11T03:00:00,1686452400
21,72.3,2023-06-11:02,4.3,34.3,7,5,10,2023-06-11T07:30:00,2023-06-11T02:00:00,1686448800
21,71.7,2023-06-11:01,4.7,31.7,7,5,11,2023-06-11T06:30:00,2023-06-11T01:00:00,1686445200
21,71,2023-06-11:00,5,29,7,5,12,2023-06-11T05:30:00,2023-06-11T00:00:00,1686441600
21,75,2023-06-10:23,6,28.7,7.3,5,12.7,2023-06-11T04:30:00,2023-06-10T23:00:00,1686438000
21,79,2023-06-10:22,7,28.3,7.7,5,13.3,2023-06-11T03:30:00,2023-06-10T22:00:00,1686434400
21,83,2023-06-10:21,8,28,8,5,14,2023-06-11T02:30:00,2023-06-10T21:00:00,1686430800
22,90,2023-06-10:20,9.3,27.7,8,5.33,15,2023-06-11T01:30:00,2023-06-10T20:00:00,1686427200
24,97,2023-06-10:19,10.7,27.3,8,5.67,16,2023-06-11T00:30:00,2023-06-10T19:00:00,1686423600
25,104,2023-06-10:18,12,27,8,6,17,2023-06-10T23:30:00,2023-06-10T18:00:00,1686420000
24,101.7,2023-06-10:17,12.3,29.3,8,5.67,16.3,2023-06-10T22:30:00,2023-06-10T17:00:00,1686416400
22,99.3,2023-06-10:16,12.7,31.7,8,5.33,15.7,2023-06-10T21:30:00,2023-06-10T16:00:00,1686412800
21,97,2023-06-10:15,13,34,8,5,15,2023-06-10T20:30:00,2023-06-10T15:00:00,1686409200
21,91.7,2023-06-10:14,11,44.3,7.7,5,14.3,2023-06-10T19:30:00,2023-06-10T14:00:00,1686405600
25,86.3,2023-06-10:13,9,54.7,7.3,5,13.7,2023-06-10T18:30:00,2023-06-10T13:00:00,1686402000
30,81,2023-06-10:12,7,65,7,5,13,2023-06-10T17:30:00,2023-06-10T12:00:00,1686398400
34,78,2023-06-10:11,5.3,74,9,6.33,11.7,2023-06-10T16:30:00,2023-06-10T11:00:00,1686394800
38,75,2023-06-10:10,3.7,83,11,7.67,10.3,2023-06-10T15:30:00,2023-06-10T10:00:00,1686391200
43,72,2023-06-10:09,2,92,13,9,9,2023-06-10T14:30:00,2023-06-10T09:00:00,1686387600
40,71.7,2023-06-10:08,2,86,12.3,8.67,9,2023-06-10T13:30:00,2023-06-10T08:00:00,1686384000
37,71.3,2023-06-10:07,2,80,11.7,8.33,9,2023-06-10T12:30:00,2023-06-10T07:00:00,1686380400
34,71,2023-06-10:06,2,74,11,8,9,2023-06-10T11:30:00,2023-06-10T06:00:00,1686376800
29,76.7,2023-06-10:05,3,62.7,10,7,11.3,2023-06-10T10:30:00,2023-06-10T05:00:00,1686373200
25,82.3,2023-06-10:04,4,51.3,9,6,13.7,2023-06-10T09:30:00,2023-06-10T04:00:00,1686369600
21,88,2023-06-10:03,5,40,8,5,16,2023-06-10T08:30:00,2023-06-10T03:00:00,1686366000
21,82.7,2023-06-10:02,5,37.7,8,5,14.7,2023-06-10T07:30:00,2023-06-10T02:00:00,1686362400
21,77.3,2023-06-10:01,5,35.3,8,5,13.3,2023-06-10T06:30:00,2023-06-10T01:00:00,1686358800
21,72,2023-06-10:00,5,33,8,5,12,2023-06-10T05:30:00,2023-06-10T00:00:00,1686355200
22,77.3,2023-06-09:23,6,32.3,8,5.33,13.3,2023-06-10T04:30:00,2023-06-09T23:00:00,1686351600
24,82.7,2023-06-09:22,7,31.7,8,5.67,14.7,2023-06-10T03:30:00,2023-06-09T22:00:00,1686348000
25,88,2023-06-09:21,8,31,8,6,16,2023-06-10T02:30:00,2023-06-09T21:00:00,1686344400
28,93.3,2023-06-09:20,9.3,31.3,9,6.67,16.3,2023-06-10T01:30:00,2023-06-09T20:00:00,1686340800
31,98.7,2023-06-09:19,10.7,31.7,10,7.33,16.7,2023-06-10T00:30:00,2023-06-09T19:00:00,1686337200
33,104,2023-06-09:18,12,32,11,8,17,2023-06-09T23:30:00,2023-06-09T18:00:00,1686333600
36,108.7,2023-06-09:17,13.7,35.3,12,8.67,17,2023-06-09T22:30:00,2023-06-09T17:00:00,1686330000
39,113.3,2023-06-09:16,15.3,38.7,13,9.33,17,2023-06-09T21:30:00,2023-06-09T16:00:00,1686326400
42,118,2023-06-09:15,17,42,14,10,17,2023-06-09T20:30:00,2023-06-09T15:00:00,1686322800
42,107.3,2023-06-09:14,13.7,54.7,14.7,10,15.7,2023-06-09T19:30:00,2023-06-09T14:00:00,1686319200
42,96.7,2023-06-09:13,10.3,67.3,15.3,10,14.3,2023-06-09T18:30:00,2023-06-09T13:00:00,1686315600
42,86,2023-06-09:12,7,80,16,10,13,2023-06-09T17:30:00,2023-06-09T12:00:00,1686312000
43,85.3,2023-06-09:11,5.3,88,16.3,10.33,12.7,2023-06-09T16:30:00,2023-06-09T11:00:00,1686308400
44,84.7,2023-06-09:10,3.7,96,16.7,10.67,12.3,2023-06-09T15:30:00,2023-06-09T10:00:00,1686304800
48,84,2023-06-09:09,2,104,17,11,12,2023-06-09T14:30:00,2023-06-09T09:00:00,1686301200
47,86.7,2023-06-09:08,2.3,98,17.3,11.33,12.7,2023-06-09T13:30:00,2023-06-09T08:00:00,1686297600
49,89.3,2023-06-09:07,2.7,92,17.7,11.67,13.3,2023-06-09T12:30:00,2023-06-09T07:00:00,1686294000
50,92,2023-06-09:06,3,86,18,12,14,2023-06-09T11:30:00,2023-06-09T06:00:00,1686290400
44,95,2023-06-09:05,4,71.7,16,10.67,14.7,2023-06-09T10:30:00,2023-06-09T05:00:00,1686286800
39,98,2023-06-09:04,5,57.3,14,9.33,15.3,2023-06-09T09:30:00,2023-06-09T04:00:00,1686283200
33,101,2023-06-09:03,6,43,12,8,16,2023-06-09T08:30:00,2023-06-09T03:00:00,1686279600
35,96.7,2023-06-09:02,6.3,38.7,12.3,8.33,15.7,2023-06-09T07:30:00,2023-06-09T02:00:00,1686276000
36,92.3,2023-06-09:01,6.7,34.3,12.7,8.67,15.3,2023-06-09T06:30:00,2023-06-09T01:00:00,1686272400
37,88,2023-06-09:00,7,30,13,9,15,2023-06-09T05:30:00,2023-06-09T00:00:00,1686268800
35,87.3,2023-06-08:23,7.3,31.3,12,8.33,14.7,2023-06-09T04:30:00,2023-06-08T23:00:00,1686265200
32,86.7,2023-06-08:22,7.7,32.7,11,7.67,14.3,2023-06-09T03:30:00,2023-06-08T22:00:00,1686261600
29,86,2023-06-08:21,8,34,10,7,14,2023-06-09T02:30:00,2023-06-08T21:00:00,1686258000
29,95.3,2023-06-08:20,10,34.7,10,7,15,2023-06-09T01:30:00,2023-06-08T20:00:00,1686254400
29,104.7,2023-06-08:19,12,35.3,10,7,16,2023-06-09T00:30:00,2023-06-08T19:00:00,1686250800
29,114,2023-06-08:18,14,36,10,7,17,2023-06-08T23:30:00,2023-06-08T18:00:00,1686247200
31,115.3,2023-06-08:17,15,40.3,10.7,7.33,17.3,2023-06-08T22:30:00,2023-06-08T17:00:00,1686243600
32,116.7,2023-06-08:16,16,44.7,11.3,7.67,17.7,2023-06-08T21:30:00,2023-06-08T16:00:00,1686240000
33,118,2023-06-08:15,17,49,12,8,18,2023-06-08T20:30:00,2023-06-08T15:00:00,1686236400
32,105.7,2023-06-08:14,13,62,11.3,7.67,15.3,2023-06-08T19:30:00,2023-06-08T14:00:00,1686232800
35,93.3,2023-06-08:13,9,75,10.7,7.33,12.7,2023-06-08T18:30:00,2023-06-08T13:00:00,1686229200
41,81,2023-06-08:12,5,88,10,7,10,2023-06-08T17:30:00,2023-06-08T12:00:00,1686225600
42,79.7,2023-06-08:11,4,91,12,8,9.3,2023-06-08T16:30:00,2023-06-08T11:00:00,1686222000
43,78.3,2023-06-08:10,3,94,14,9,8.7,2023-06-08T15:30:00,2023-06-08T10:00:00,1686218400
45,77,2023-06-08:09,2,97,16,10,8,2023-06-08T14:30:00,2023-06-08T09:00:00,1686214800
42,81,2023-06-08:08,2.3,91,15.3,9.67,9.3,2023-06-08T13:30:00,2023-06-08T08:00:00,1686211200
39,85,2023-06-08:07,2.7,85,14.7,9.33,10.7,2023-06-08T12:30:00,2023-06-08T07:00:00,1686207600
37,89,2023-06-08:06,3,79,14,9,12,2023-06-08T11:30:00,2023-06-08T06:00:00,1686204000
32,91,2023-06-08:05,4,65.7,12,7.67,12.7,2023-06-08T10:30:00,2023-06-08T05:00:00,1686200400
26,93,2023-06-08:04,5,52.3,10,6.33,13.3,2023-06-08T09:30:00,2023-06-08T04:00:00,1686196800
21,95,2023-06-08:03,6,39,8,5,14,2023-06-08T08:30:00,2023-06-08T03:00:00,1686193200
21,89.3,2023-06-08:02,5.7,36.7,8,5,13.3,2023-06-08T07:30:00,2023-06-08T02:00:00,1686189600
21,83.7,2023-06-08:01,5.3,34.3,8,5,12.7,2023-06-08T06:30:00,2023-06-08T01:00:00,1686186000
21,78,2023-06-08:00,5,32,8,5,12,2023-06-08T05:30:00,2023-06-08T00:00:00,1686182400
24,84.7,2023-06-07:23,6.3,32,8.7,5.67,13.3,2023-06-08T04:30:00,2023-06-07T23:00:00,1686178800
26,91.3,2023-06-07:22,7.7,32,9.3,6.33,14.7,2023-06-08T03:30:00,2023-06-07T22:00:00,1686175200
29,98,2023-06-07:21,9,32,10,7,16,2023-06-08T02:30:00,2023-06-07T21:00:00,1686171600
36,110,2023-06-07:20,11.3,35.3,12.7,8.67,16.7,2023-06-08T01:30:00,2023-06-07T20:00:00,1686168000
43,122,2023-06-07:19,13.7,38.7,15.3,10.33,17.3,2023-06-08T00:30:00,2023-06-07T19:00:00,1686164400
50,134,2023-06-07:18,16,42,18,12,18,2023-06-07T23:30:00,2023-06-07T18:00:00,1686160800
51,134.3,2023-06-07:17,16.3,50,19,12.67,16.3,2023-06-07T22:30:00,2023-06-07T17:00:00,1686157200
53,134.7,2023-06-07:16,16.7,58,20,13.33,14.7,2023-06-07T21:30:00,2023-06-07T16:00:00,1686153600
54,135,2023-06-07:15,17,66,21,14,13,2023-06-07T20:30:00,2023-06-07T15:00:00,1686150000
58,123,2023-06-07:14,13.7,78,24,15.67,12.7,2023-06-07T19:30:00,2023-06-07T14:00:00,1686146400
62,111,2023-06-07:13,10.3,90,27,17.33,12.3,2023-06-07T18:30:00,2023-06-07T13:00:00,1686142800
65,99,2023-06-07:12,7,102,30,19,12,2023-06-07T17:30:00,2023-06-07T12:00:00,1686139200
62,99,2023-06-07:11,5.7,105.3,27.7,17.33,11.7,2023-06-07T16:30:00,2023-06-07T11:00:00,1686135600
58,99,2023-06-07:10,4.3,108.7,25.3,15.67,11.3,2023-06-07T15:30:00,2023-06-07T10:00:00,1686132000
54,99,2023-06-07:09,3,112,23,14,11,2023-06-07T14:30:00,2023-06-07T09:00:00,1686128400
54,99.7,2023-06-07:08,3,105.7,22.3,13.67,11.3,2023-06-07T13:30:00,2023-06-07T08:00:00,1686124800
53,100.3,2023-06-07:07,3,99.3,21.7,13.33,11.7,2023-06-07T12:30:00,2023-06-07T07:00:00,1686121200
52,101,2023-06-07:06,3,93,21,13,12,2023-06-07T11:30:00,2023-06-07T06:00:00,1686117600
50,103.3,2023-06-07:05,3.7,79.3,19.3,12,12.3,2023-06-07T10:30:00,2023-06-07T05:00:00,1686114000
46,105.7,2023-06-07:04,4.3,65.7,17.7,11,12.7,2023-06-07T09:30:00,2023-06-07T04:00:00,1686110400
42,108,2023-06-07:03,5,52,16,10,13,2023-06-07T08:30:00,2023-06-07T03:00:00,1686106800
47,107.7,2023-06-07:02,5,51.7,17.3,11.33,13.3,2023-06-07T07:30:00,2023-06-07T02:00:00,1686103200
51,107.3,2023-06-07:01,5,51.3,18.7,12.67,13.7,2023-06-07T06:30:00,2023-06-07T01:00:00,1686099600
54,107,2023-06-07:00,5,51,20,14,14,2023-06-07T05:30:00,2023-06-07T00:00:00,1686096000
58,115.3,2023-06-06:23,6.7,51,22.3,15.67,15.7,2023-06-07T04:30:00,2023-06-06T23:00:00,1686092400
62,123.7,2023-06-06:22,8.3,51,24.7,17.33,17.3,2023-06-07T03:30:00,2023-06-06T22:00:00,1686088800
65,132,2023-06-06:21,10,51,27,19,19,2023-06-07T02:30:00,2023-06-06T21:00:00,1686085200
69,142.3,2023-06-06:20,12.7,51,30,20.67,18.3,2023-06-07T01:30:00,2023-06-06T20:00:00,1686081600
72,152.7,2023-06-06:19,15.3,51,33,22.33,17.7,2023-06-07T00:30:00,2023-06-06T19:00:00,1686078000
76,163,2023-06-06:18,18,51,36,24,17,2023-06-06T23:30:00,2023-06-06T18:00:00,1686074400
77,174.7,2023-06-06:17,21.7,50.7,36.7,24.33,16.7,2023-06-06T22:30:00,2023-06-06T17:00:00,1686070800
77,186.3,2023-06-06:16,25.3,50.3,37.3,24.67,16.3,2023-06-06T21:30:00,2023-06-06T16:00:00,1686067200
78,198,2023-06-06:15,29,50,38,25,16,2023-06-06T20:30:00,2023-06-06T15:00:00,1686063600
74,163,2023-06-06:14,20.7,70.7,35.7,23,14.3,2023-06-06T19:30:00,2023-06-06T14:00:00,1686060000
69,128,2023-06-06:13,12.3,91.3,33.3,21,12.7,2023-06-06T18:30:00,2023-06-06T13:00:00,1686056400
65,93,2023-06-06:12,4,112,31,19,11,2023-06-06T17:30:00,2023-06-06T12:00:00,1686052800
64,93.3,2023-06-06:11,3.7,111.7,30.3,18.33,10.7,2023-06-06T16:30:00,2023-06-06T11:00:00,1686049200
62,93.7,2023-06-06:10,3.3,111.3,29.7,17.67,10.3,2023-06-06T15:30:00,2023-06-06T10:00:00,1686045600
61,94,2023-06-06:09,3,111,29,17,10,2023-06-06T14:30:00,2023-06-06T09:00:00,1686042000
60,96.3,2023-06-06:08,3,105,28.3,16.67,10.7,2023-06-06T13:30:00,2023-06-06T08:00:00,1686038400
59,98.7,2023-06-06:07,3,99,27.7,16.33,11.3,2023-06-06T12:30:00,2023-06-06T07:00:00,1686034800
59,101,2023-06-06:06,3,93,27,16,12,2023-06-06T11:30:00,2023-06-06T06:00:00,1686031200
56,103,2023-06-06:05,3.7,79.3,24.3,14.67,12.3,2023-06-06T10:30:00,2023-06-06T05:00:00,1686027600
53,105,2023-06-06:04,4.3,65.7,21.7,13.33,12.7,2023-06-06T09:30:00,2023-06-06T04:00:00,1686024000
50,107,2023-06-06:03,5,52,19,12,13,2023-06-06T08:30:00,2023-06-06T03:00:00,1686020400
50,105,2023-06-06:02,5,49.7,18.7,12,13,2023-06-06T07:30:00,2023-06-06T02:00:00,1686016800
