aqi,co,datetime,no2,o3,pm10,pm25,so2,timestamp_local,timestamp_utc,ts
59,80.3,2023-06-20:23,5.7,54,28,16,28.3,2023-06-21T04:30:00,2023-06-20T23:00:00,1687302000
59,76.7,2023-06-20:22,4.3,56,26,16,27.7,2023-06-21T03:30:00,2023-06-20T22:00:00,1687298400
54,73,2023-06-20:21,3,58,24,14,27,2023-06-21T02:30:00,2023-06-20T21:00:00,1687294800
56,75.3,2023-06-20:20,5.7,56,24.7,15,29.7,2023-06-21T01:30:00,2023-06-20T20:00:00,1687291200
69,77.7,2023-06-20:19,8.3,54,25.3,21,32.3,2023-06-21T00:30:00,2023-06-20T19:00:00,1687287600
69,80,2023-06-20:18,11,52,26,21,35,2023-06-20T23:30:00,2023-06-20T18:00:00,1687284000
76,86,2023-06-20:17,15,47,27,24,36.3,2023-06-20T22:30:00,2023-06-20T17:00:00,1687280400
76,92,2023-06-20:16,19,42,28,24,37.7,2023-06-20T21:30:00,2023-06-20T16:00:00,1687276800
80,98,2023-06-20:15,23,37,29,26,39,2023-06-20T20:30:00,2023-06-20T15:00:00,1687273200
78,97,2023-06-20:14,23,37,29.7,25,37,2023-06-20T19:30:00,2023-06-20T14:00:00,1687269600
80,96,2023-06-20:13,23,37,30.3,26,35,2023-06-20T18:30:00,2023-06-20T13:00:00,1687266000
80,95,2023-06-20:12,23,37,31,26,33,2023-06-20T17:30:00,2023-06-20T12:00:00,1687262400
82,90.7,2023-06-20:11,17.7,46.3,30.7,27,30.7,2023-06-20T16:30:00,2023-06-20T11:00:00,1687258800
85,86.3,2023-06-20:10,12.3,55.7,30.3,28,28.3,2023-06-20T15:30:00,2023-06-20T10:00:00,1687255200
110,82,2023-06-20:09,7,65,30,22.5,26,2023-06-20T14:30:00,2023-06-20T09:00:00,1687251600
112,82,2023-06-20:08,6,70.7,31,23.25,27.3,2023-06-20T13:30:00,2023-06-20T08:00:00,1687248000
112,82,2023-06-20:07,5,76.3,32,24,28.7,2023-06-20T12:30:00,2023-06-20T07:00:00,1687244400
115,82,2023-06-20:06,4,82,33,24.75,30,2023-06-20T11:30:00,2023-06-20T06:00:00,1687240800
107,85.3,2023-06-20:05,5.7,75,31,23.25,31,2023-06-20T10:30:00,2023-06-20T05:00:00,1687237200
85,88.7,2023-06-20:04,7.3,68,29,28,32,2023-06-20T09:30:00,2023-06-20T04:00:00,1687233600
74,92,2023-06-20:03,9,61,27,23,33,2023-06-20T08:30:00,2023-06-20T03:00:00,1687230000
72,88,2023-06-20:02,7.7,59.3,26.7,22,30.3,2023-06-20T07:30:00,2023-06-20T02:00:00,1687226400
67,84,2023-06-20:01,6.3,57.7,26.3,20,27.7,2023-06-20T06:30:00,2023-06-20T01:00:00,1687222800
65,80,2023-06-20:00,5,56,26,19,25,2023-06-20T05:30:00,2023-06-20T00:00:00,1687219200
61,78.7,2023-06-19:23,4.3,57.7,27,17,25.7,2023-06-20T04:30:00,2023-06-19T23:00:00,1687215600
65,77.3,2023-06-19:22,3.7,59.3,28,19,26.3,2023-06-20T03:30:00,2023-06-19T22:00:00,1687212000
67,76,2023-06-19:21,3,61,29,20,27,2023-06-20T02:30:00,2023-06-19T21:00:00,1687208400
67,78,2023-06-19:20,5.3,58.3,29.7,20,29.7,2023-06-20T01:30:00,2023-06-19T20:00:00,1687204800
74,80,2023-06-19:19,7.7,55.7,30.3,23,32.3,2023-06-20T00:30:00,2023-06-19T19:00:00,1687201200
74,82,2023-06-19:18,10,53,31,23,35,2023-06-19T23:30:00,2023-06-19T18:00:00,1687197600
76,88.7,2023-06-19:17,13.3,50.7,34,24,37.7,2023-06-19T22:30:00,2023-06-19T17:00:00,1687194000
82,95.3,2023-06-19:16,16.7,48.3,37,27,40.3,2023-06-19T21:30:00,2023-06-19T16:00:00,1687190400
98,102,2023-06-19:15,20,46,40,34,43,2023-06-19T20:30:00,2023-06-19T15:00:00,1687186800
93,104,2023-06-19:14,21,49.7,43,32,41.3,2023-06-19T19:30:00,2023-06-19T14:00:00,1687183200
80,106,2023-06-19:13,22,53.3,46,26,39.7,2023-06-19T18:30:00,2023-06-19T13:00:00,1687179600
95,108,2023-06-19:12,23,57,49,33,38,2023-06-19T17:30:00,2023-06-19T12:00:00,1687176000
89,104,2023-06-19:11,17.3,69,50,30,35.3,2023-06-19T16:30:00,2023-06-19T11:00:00,1687172400
102,100,2023-06-19:10,11.7,81,51,36,32.7,2023-06-19T15:30:00,2023-06-19T10:00:00,1687168800
95,96,2023-06-19:09,6,93,52,33,30,2023-06-19T14:30:00,2023-06-19T09:00:00,1687165200
95,96.7,2023-06-19:08,6.3,90.7,51.7,33,32,2023-06-19T13:30:00,2023-06-19T08:00:00,1687161600
100,97.3,2023-06-19:07,6.7,88.3,51.3,35,34,2023-06-19T12:30:00,2023-06-19T07:00:00,1687158000
78,98,2023-06-19:06,7,86,51,25,36,2023-06-19T11:30:00,2023-06-19T06:00:00,1687154400
91,99.3,2023-06-19:05,9.7,77,47.3,31,36.3,2023-06-19T10:30:00,2023-06-19T05:00:00,1687150800
61,100.7,2023-06-19:04,12.3,68,43.7,17,36.7,2023-06-19T09:30:00,2023-06-19T04:00:00,1687147200
52,102,2023-06-19:03,15,59,40,13,37,2023-06-19T08:30:00,2023-06-19T03:00:00,1687143600
76,98.3,2023-06-19:02,12,61,39.3,24,32.7,2023-06-19T07:30:00,2023-06-19T02:00:00,1687140000
72,94.7,2023-06-19:01,9,63,38.7,22,28.3,2023-06-19T06:30:00,2023-06-19T01:00:00,1687136400
72,91,2023-06-19:00,6,65,38,22,24,2023-06-19T05:30:00,2023-06-19T00:00:00,1687132800
72,85,2023-06-18:23,5,66.3,36.3,22,24.7,2023-06-19T04:30:00,2023-06-18T23:00:00,1687129200
65,79,2023-06-18:22,4,67.7,34.7,19,25.3,2023-06-19T03:30:00,2023-06-18T22:00:00,1687125600
56,73,2023-06-18:21,3,69,33,15,26,2023-06-19T02:30:00,2023-06-18T21:00:00,1687122000
59,74,2023-06-18:20,4.7,68,32.7,16,28.3,2023-06-19T01:30:00,2023-06-18T20:00:00,1687118400
76,75,2023-06-18:19,6.3,67,32.3,24,30.7,2023-06-19T00:30:00,2023-06-18T19:00:00,1687114800
69,76,2023-06-18:18,8,66,32,21,33,2023-06-18T23:30:00,2023-06-18T18:00:00,1687111200
87,81.7,2023-06-18:17,10.7,64,32.7,29,34.3,2023-06-18T22:30:00,2023-06-18T17:00:00,1687107600
80,87.3,2023-06-18:16,13.3,62,33.3,26,35.7,2023-06-18T21:30:00,2023-06-18T16:00:00,1687104000
85,93,2023-06-18:15,16,60,34,28,37,2023-06-18T20:30:00,2023-06-18T15:00:00,1687100400
82,92.3,2023-06-18:14,15.7,62.3,35.7,27,36.3,2023-06-18T19:30:00,2023-06-18T14:00:00,1687096800
80,91.7,2023-06-18:13,15.3,64.7,37.3,26,35.7,2023-06-18T18:30:00,2023-06-18T13:00:00,1687093200
76,91,2023-06-18:12,15,67,39,24,35,2023-06-18T17:30:00,2023-06-18T12:00:00,1687089600
69,88.7,2023-06-18:11,11.7,76.7,40.3,21,32.3,2023-06-18T16:30:00,2023-06-18T11:00:00,1687086000
95,86.3,2023-06-18:10,8.3,86.3,41.7,33,29.7,2023-06-18T15:30:00,2023-06-18T10:00:00,1687082400
112,84,2023-06-18:09,5,96,43,40,27,2023-06-18T14:30:00,2023-06-18T09:00:00,1687078800
100,85.7,2023-06-18:08,4.7,99.7,44.3,35,29.3,2023-06-18T13:30:00,2023-06-18T08:00:00,1687075200
104,87.3,2023-06-18:07,4.3,103.3,45.7,37,31.7,2023-06-18T12:30:00,2023-06-18T07:00:00,1687071600
89,89,2023-06-18:06,4,107,47,30,34,2023-06-18T11:30:00,2023-06-18T06:00:00,1687068000
93,93.7,2023-06-18:05,6.7,96.3,44,32,35,2023-06-18T10:30:00,2023-06-18T05:00:00,1687064400
91,98.3,2023-06-18:04,9.3,85.7,41,31,36,2023-06-18T09:30:00,2023-06-18T04:00:00,1687060800
89,103,2023-06-18:03,12,75,38,30,37,2023-06-18T08:30:00,2023-06-18T03:00:00,1687057200
89,96.3,2023-06-18:02,9.7,71.7,37.7,30,32,2023-06-18T07:30:00,2023-06-18T02:00:00,1687053600
89,89.7,2023-06-18:01,7.3,68.3,37.3,30,27,2023-06-18T06:30:00,2023-06-18T01:00:00,1687050000
74,83,2023-06-18:00,5,65,37,23,22,2023-06-18T05:30:00,2023-06-18T00:00:00,1687046400
69,81.3,2023-06-17:23,4,65.3,36.7,21,23.3,2023-06-18T04:30:00,2023-06-17T23:00:00,1687042800
78,79.7,2023-06-17:22,3,65.7,36.3,25,24.7,2023-06-18T03:30:00,2023-06-17T22:00:00,1687039200
74,78,2023-06-17:21,2,66,36,23,26,2023-06-18T02:30:00,2023-06-17T21:00:00,1687035600
67,79.7,2023-06-17:20,4,63.7,36.3,20,29,2023-06-18T01:30:00,2023-06-17T20:00:00,1687032000
69,81.3,2023-06-17:19,6,61.3,36.7,21,32,2023-06-18T00:30:00,2023-06-17T19:00:00,1687028400
85,83,2023-06-17:18,8,59,37,28,35,2023-06-17T23:30:00,2023-06-17T18:00:00,1687024800
89,88.7,2023-06-17:17,10.7,57,37,30,36.3,2023-06-17T22:30:00,2023-06-17T17:00:00,1687021200
91,94.3,2023-06-17:16,13.3,55,37,31,37.7,2023-06-17T21:30:00,2023-06-17T16:00:00,1687017600
102,100,2023-06-17:15,16,53,37,36,39,2023-06-17T20:30:00,2023-06-17T15:00:00,1687014000
104,97.3,2023-06-17:14,14.7,56.3,38,37,36.7,2023-06-17T19:30:00,2023-06-17T14:00:00,1687010400
95,94.7,2023-06-17:13,13.3,59.7,39,33,34.3,2023-06-17T18:30:00,2023-06-17T13:00:00,1687006800
104,92,2023-06-17:12,12,63,40,37,32,2023-06-17T17:30:00,2023-06-17T12:00:00,1687003200
95,89.3,2023-06-17:11,9.7,69.7,39.7,33,30.7,2023-06-17T16:30:00,2023-06-17T11:00:00,1686999600
95,86.7,2023-06-17:10,7.3,76.3,39.3,33,29.3,2023-06-17T15:30:00,2023-06-17T10:00:00,1686996000
100,84,2023-06-17:09,5,83,39,35,28,2023-06-17T14:30:00,2023-06-17T09:00:00,1686992400
100,83.7,2023-06-17:08,4.7,85.7,40,35,30.7,2023-06-17T13:30:00,2023-06-17T08:00:00,1686988800
110,83.3,2023-06-17:07,4.3,88.3,41,39,33.3,2023-06-17T12:30:00,2023-06-17T07:00:00,1686985200
115,83,2023-06-17:06,4,91,42,41,36,2023-06-17T11:30:00,2023-06-17T06:00:00,1686981600
123,85.7,2023-06-17:05,6.3,83.3,39,29.25,36.3,2023-06-17T10:30:00,2023-06-17T05:00:00,1686978000
107,88.3,2023-06-17:04,8.7,75.7,36,27,36.7,2023-06-17T09:30:00,2023-06-17T04:00:00,1686974400
102,91,2023-06-17:03,11,68,33,24.75,37,2023-06-17T08:30:00,2023-06-17T03:00:00,1686970800
91,87.3,2023-06-17:02,9,67.7,33,31,32.7,2023-06-17T07:30:00,2023-06-17T02:00:00,1686967200
82,83.7,2023-06-17:01,7,67.3,33,27,28.3,2023-06-17T06:30:00,2023-06-17T01:00:00,1686963600
80,80,2023-06-17:00,5,67,33,26,24,2023-06-17T05:30:00,2023-06-17T00:00:00,1686960000
78,78.3,2023-06-16:23,4.3,68.3,33.7,25,25,2023-06-17T04:30:00,2023-06-16T23:00:00,1686956400
82,76.7,2023-06-16:22,3.7,69.7,34.3,27,26,2023-06-17T03:30:00,2023-06-16T22:00:00,1686952800
82,75,2023-06-16:21,3,71,35,27,27,2023-06-17T02:30:00,2023-06-16T21:00:00,1686949200
72,76.7,2023-06-16:20,4.3,71.3,36,22,29,2023-06-17T01:30:00,2023-06-16T20:00:00,1686945600
78,78.3,2023-06-16:19,5.7,71.7,37,25,31,2023-06-17T00:30:00,2023-06-16T19:00:00,1686942000
91,80,2023-06-16:18,7,72,38,31,33,2023-06-16T23:30:00,2023-06-16T18:00:00,1686938400
85,86.3,2023-06-16:17,9.3,70.7,39.3,28,35.3,2023-06-16T22:30:00,2023-06-16T17:00:00,1686934800
91,92.7,2023-06-16:16,11.7,69.3,40.7,31,37.7,2023-06-16T21:30:00,2023-06-16T16:00:00,1686931200
91,99,2023-06-16:15,14,68,42,31,40,2023-06-16T20:30:00,2023-06-16T15:00:00,1686927600
91,97.3,2023-06-16:14,14.7,68.3,43.3,31,40,2023-06-16T19:30:00,2023-06-16T14:00:00,1686924000
95,95.7,2023-06-16:13,15.3,68.7,44.7,33,40,2023-06-16T18:30:00,2023-06-16T13:00:00,1686920400
87,94,2023-06-16:12,16,69,46,29,40,2023-06-16T17:30:00,2023-06-16T12:00:00,1686916800
123,90.7,2023-06-16:11,12,77,46,44,35.7,2023-06-16T16:30:00,2023-06-16T11:00:00,1686913200
118,87.3,2023-06-16:10,8,85,46,42,31.3,2023-06-16T15:30:00,2023-06-16T10:00:00,1686909600
134,84,2023-06-16:09,4,93,46,34.5,27,2023-06-16T14:30:00,2023-06-16T09:00:00,1686906000
150,86.3,2023-06-16:08,4,98.3,46,34.5,31.3,2023-06-16T13:30:00,2023-06-16T08:00:00,1686902400
139,88.7,2023-06-16:07,4,103.7,46,34.5,35.7,2023-06-16T12:30:00,2023-06-16T07:00:00,1686898800
137,91,2023-06-16:06,4,109,46,34.5,40,2023-06-16T11:30:00,2023-06-16T06:00:00,1686895200
129,93.7,2023-06-16:05,6.3,100,42,31.5,40,2023-06-16T10:30:00,2023-06-16T05:00:00,1686891600
100,96.3,2023-06-16:04,8.7,91,38,35,40,2023-06-16T09:30:00,2023-06-16T04:00:00,1686888000
100,99,2023-06-16:03,11,82,34,25.5,40,2023-06-16T08:30:00,2023-06-16T03:00:00,1686884400
121,93,2023-06-16:02,8.7,81,32.7,24.5,36.3,2023-06-16T07:30:00,2023-06-16T02:00:00,1686880800
110,87,2023-06-16:01,6.3,80,31.3,23.5,32.7,2023-06-16T06:30:00,2023-06-16T01:00:00,1686877200
91,81,2023-06-16:00,4,79,30,22.5,29,2023-06-16T05:30:00,2023-06-16T00:00:00,1686873600
87,81.7,2023-06-15:23,3.7,81.7,30,29,29.7,2023-06-16T04:30:00,2023-06-15T23:00:00,1686870000
82,82.3,2023-06-15:22,3.3,84.3,30,27,30.3,2023-06-16T03:30:00,2023-06-15T22:00:00,1686866400
82,83,2023-06-15:21,3,87,30,27,31,2023-06-16T02:30:00,2023-06-15T21:00:00,1686862800
80,84.7,2023-06-15:20,4.7,86.3,31.3,26,33,2023-06-16T01:30:00,2023-06-15T20:00:00,1686859200
80,86.3,2023-06-15:19,6.3,85.7,32.7,26,35,2023-06-16T00:30:00,2023-06-15T19:00:00,1686855600
85,88,2023-06-15:18,8,85,34,28,37,2023-06-15T23:30:00,2023-06-15T18:00:00,1686852000
76,95.7,2023-06-15:17,10,83.7,35.3,24,38.7,2023-06-15T22:30:00,2023-06-15T17:00:00,1686848400
91,103.3,2023-06-15:16,12,82.3,36.7,31,40.3,2023-06-15T21:30:00,2023-06-15T16:00:00,1686844800
107,111,2023-06-15:15,14,81,38,38,42,2023-06-15T20:30:00,2023-06-15T15:00:00,1686841200
110,109.7,2023-06-15:14,15,83.7,39.7,39,43.7,2023-06-15T19:30:00,2023-06-15T14:00:00,1686837600
100,108.3,2023-06-15:13,16,86.3,41.3,35,45.3,2023-06-15T18:30:00,2023-06-15T13:00:00,1686834000
110,107,2023-06-15:12,17,89,43,39,47,2023-06-15T17:30:00,2023-06-15T12:00:00,1686830400
110,104.3,2023-06-15:11,13.3,104.7,46.7,39,48.7,2023-06-15T16:30:00,2023-06-15T11:00:00,1686826800
112,101.7,2023-06-15:10,9.7,120.3,50.3,40,50.3,2023-06-15T15:30:00,2023-06-15T10:00:00,1686823200
110,99,2023-06-15:09,6,136,54,39,52,2023-06-15T14:30:00,2023-06-15T09:00:00,1686819600
123,102,2023-06-15:08,5.7,134.7,56,44,55.3,2023-06-15T13:30:00,2023-06-15T08:00:00,1686816000
115,105,2023-06-15:07,5.3,133.3,58,41,58.7,2023-06-15T12:30:00,2023-06-15T07:00:00,1686812400
107,108,2023-06-15:06,5,132,60,38,62,2023-06-15T11:30:00,2023-06-15T06:00:00,1686808800
104,107,2023-06-15:05,6.7,117.3,53.7,37,55,2023-06-15T10:30:00,2023-06-15T05:00:00,1686805200
107,106,2023-06-15:04,8.3,102.7,47.3,38,48,2023-06-15T09:30:00,2023-06-15T04:00:00,1686801600
100,105,2023-06-15:03,10,88,41,35,41,2023-06-15T08:30:00,2023-06-15T03:00:00,1686798000
115,100,2023-06-15:02,8.3,87,38.3,28.75,37,2023-06-15T07:30:00,2023-06-15T02:00:00,1686794400
112,95,2023-06-15:01,6.7,86,35.7,26.75,33,2023-06-15T06:30:00,2023-06-15T01:00:00,1686790800
102,90,2023-06-15:00,5,85,33,24.75,29,2023-06-15T05:30:00,2023-06-15T00:00:00,1686787200
98,94,2023-06-14:23,4.7,88.7,37.7,34,30.7,2023-06-15T04:30:00,2023-06-14T23:00:00,1686783600
93,98,2023-06-14:22,4.3,92.3,42.3,32,32.3,2023-06-15T03:30:00,2023-06-14T22:00:00,1686780000
104,102,2023-06-14:21,4,96,47,37,34,2023-06-15T02:30:00,2023-06-14T21:00:00,1686776400
104,111.3,2023-06-14:20,6.3,99.3,50,37,37,2023-06-15T01:30:00,2023-06-14T20:00:00,1686772800
107,120.7,2023-06-14:19,8.7,102.7,53,38,40,2023-06-15T00:30:00,2023-06-14T19:00:00,1686769200
110,130,2023-06-14:18,11,106,56,39,43,2023-06-14T23:30:00,2023-06-14T18:00:00,1686765600
126,137.3,2023-06-14:17,15,101,59.3,45,47,2023-06-14T22:30:00,2023-06-14T17:00:00,1686762000
112,144.7,2023-06-14:16,19,96,62.7,40,51,2023-06-14T21:30:00,2023-06-14T16:00:00,1686758400
107,152,2023-06-14:15,23,91,66,38,55,2023-06-14T20:30:00,2023-06-14T15:00:00,1686754800
115,149,2023-06-14:14,23.7,94.7,68.7,41,56,2023-06-14T19:30:00,2023-06-14T14:00:00,1686751200
115,146,2023-06-14:13,24.3,98.3,71.3,41,57,2023-06-14T18:30:00,2023-06-14T13:00:00,1686747600
115,143,2023-06-14:12,25,102,74,41,58,2023-06-14T17:30:00,2023-06-14T12:00:00,1686744000
121,141.7,2023-06-14:11,19.3,125,73,43,61.7,2023-06-14T16:30:00,2023-06-14T11:00:00,1686740400
134,140.3,2023-06-14:10,13.7,148,72,48,65.3,2023-06-14T15:30:00,2023-06-14T10:00:00,1686736800
123,139,2023-06-14:09,8,171,71,44,69,2023-06-14T14:30:00,2023-06-14T09:00:00,1686733200
126,140.7,2023-06-14:08,7.7,165.7,73.3,45,72.3,2023-06-14T13:30:00,2023-06-14T08:00:00,1686729600
100,142.3,2023-06-14:07,7.3,160.3,75.7,35,75.7,2023-06-14T12:30:00,2023-06-14T07:00:00,1686726000
100,144,2023-06-14:06,7,155,78,35,79,2023-06-14T11:30:00,2023-06-14T06:00:00,1686722400
107,139.7,2023-06-14:05,9.3,134,70.3,38,71.3,2023-06-14T10:30:00,2023-06-14T05:00:00,1686718800
110,135.3,2023-06-14:04,11.7,113,62.7,39,63.7,2023-06-14T09:30:00,2023-06-14T04:00:00,1686715200
104,131,2023-06-14:03,14,92,55,37,56,2023-06-14T08:30:00,2023-06-14T03:00:00,1686711600
112,118.7,2023-06-14:02,10.7,95,48,40,47.3,2023-06-14T07:30:00,2023-06-14T02:00:00,1686708000
102,106.3,2023-06-14:01,7.3,98,41,36,38.7,2023-06-14T06:30:00,2023-06-14T01:00:00,1686704400
95,94,2023-06-14:00,4,101,34,33,30,2023-06-14T05:30:00,2023-06-14T00:00:00,1686700800
98,96.7,2023-06-13:23,3.7,102,35.7,34,30.7,2023-06-14T04:30:00,2023-06-13T23:00:00,1686697200
112,99.3,2023-06-13:22,3.3,103,37.3,28,31.3,2023-06-14T03:30:00,2023-06-13T22:00:00,1686693600
100,102,2023-06-13:21,3,104,39,35,32,2023-06-14T02:30:00,2023-06-13T21:00:00,1686690000
100,105.7,2023-06-13:20,6,101.3,39,35,34.7,2023-06-14T01:30:00,2023-06-13T20:00:00,1686686400
91,109.3,2023-06-13:19,9,98.7,39,31,37.3,2023-06-14T00:30:00,2023-06-13T19:00:00,1686682800
102,113,2023-06-13:18,12,96,39,36,40,2023-06-13T23:30:00,2023-06-13T18:00:00,1686679200
110,121,2023-06-13:17,16.7,88,40.7,39,42.7,2023-06-13T22:30:00,2023-06-13T17:00:00,1686675600
129,129,2023-06-13:16,21.3,80,42.3,31.75,45.3,2023-06-13T21:30:00,2023-06-13T16:00:00,1686672000
129,137,2023-06-13:15,26,72,44,33,48,2023-06-13T20:30:00,2023-06-13T15:00:00,1686668400
134,140.3,2023-06-13:14,27.3,72.7,47.7,35.75,46.7,2023-06-13T19:30:00,2023-06-13T14:00:00,1686664800
95,143.7,2023-06-13:13,28.7,73.3,51.3,33,45.3,2023-06-13T18:30:00,2023-06-13T13:00:00,1686661200
115,147,2023-06-13:12,30,74,55,41,44,2023-06-13T17:30:00,2023-06-13T12:00:00,1686657600
134,135.3,2023-06-13:11,22,94.7,55,48,45.7,2023-06-13T16:30:00,2023-06-13T11:00:00,1686654000
151,123.7,2023-06-13:10,14,115.3,55,41.25,47.3,2023-06-13T15:30:00,2023-06-13T10:00:00,1686650400
142,112,2023-06-13:09,6,136,55,51,49,2023-06-13T14:30:00,2023-06-13T09:00:00,1686646800
131,112.7,2023-06-13:08,5.7,137.7,54,47,49.7,2023-06-13T13:30:00,2023-06-13T08:00:00,1686643200
126,113.3,2023-06-13:07,5.3,139.3,53,45,50.3,2023-06-13T12:30:00,2023-06-13T07:00:00,1686639600
118,114,2023-06-13:06,5,141,52,42,51,2023-06-13T11:30:00,2023-06-13T06:00:00,1686636000
115,117.7,2023-06-13:05,7.3,130,49.3,41,54,2023-06-13T10:30:00,2023-06-13T05:00:00,1686632400
89,121.3,2023-06-13:04,9.7,119,46.7,30,57,2023-06-13T09:30:00,2023-06-13T04:00:00,1686628800
95,125,2023-06-13:03,12,108,44,33,60,2023-06-13T08:30:00,2023-06-13T03:00:00,1686625200
112,119,2023-06-13:02,11.7,95.7,41.3,40,56.3,2023-06-13T07:30:00,2023-06-13T02:00:00,1686621600
107,113,2023-06-13:01,11.3,83.3,38.7,38,52.7,2023-06-13T06:30:00,2023-06-13T01:00:00,1686618000
102,107,2023-06-13:00,11,71,36,36,49,2023-06-13T05:30:00,2023-06-13T00:00:00,1686614400
102,102.7,2023-06-12:23,9.3,73.7,34.3,25.75,45.7,2023-06-13T04:30:00,2023-06-12T23:00:00,1686610800
85,98.3,2023-06-12:22,7.7,76.3,32.7,28,42.3,2023-06-13T03:30:00,2023-06-12T22:00:00,1686607200
74,94,2023-06-12:21,6,79,31,23,39,2023-06-13T02:30:00,2023-06-12T21:00:00,1686603600
85,95.3,2023-06-12:20,9,76.7,30.7,28,41.7,2023-06-13T01:30:00,2023-06-12T20:00:00,1686600000
82,96.7,2023-06-12:19,12,74.3,30.3,27,44.3,2023-06-13T00:30:00,2023-06-12T19:00:00,1686596400
91,98,2023-06-12:18,15,72,30,22.5,47,2023-06-12T23:30:00,2023-06-12T18:00:00,1686592800
91,107,2023-06-12:17,20.3,65.7,34,31,47.3,2023-06-12T22:30:00,2023-06-12T17:00:00,1686589200
89,116,2023-06-12:16,25.7,59.3,38,30,47.7,2023-06-12T21:30:00,2023-06-12T16:00:00,1686585600
102,125,2023-06-12:15,31,53,42,36,48,2023-06-12T20:30:00,2023-06-12T15:00:00,1686582000
112,124,2023-06-12:14,29,61.3,45.7,40,47,2023-06-12T19:30:00,2023-06-12T14:00:00,1686578400
102,123,2023-06-12:13,27,69.7,49.3,36,46,2023-06-12T18:30:00,2023-06-12T13:00:00,1686574800
118,122,2023-06-12:12,25,78,53,42,45,2023-06-12T17:30:00,2023-06-12T12:00:00,1686571200
121,113,2023-06-12:11,18.7,89.3,52.7,43,43,2023-06-12T16:30:00,2023-06-12T11:00:00,1686567600
121,104,2023-06-12:10,12.3,100.7,52.3,43,41,2023-06-12T15:30:00,2023-06-12T10:00:00,1686564000
115,95,2023-06-12:09,6,112,52,41,39,2023-06-12T14:30:00,2023-06-12T09:00:00,1686560400
103,99,2023-06-12:08,5.7,118.7,52.7,36.33,41.3,2023-06-12T13:30:00,2023-06-12T08:00:00,1686556800
82,103,2023-06-12:07,5.3,125.3,53.3,27,43.7,2023-06-12T12:30:00,2023-06-12T07:00:00,1686553200
82,107,2023-06-12:06,5,132,54,27,46,2023-06-12T11:30:00,2023-06-12T06:00:00,1686549600
88,115.3,2023-06-12:05,7.7,127.7,54.3,29.67,45.3,2023-06-12T10:30:00,2023-06-12T05:00:00,1686546000
94,123.7,2023-06-12:04,10.3,123.3,54.7,32.33,44.7,2023-06-12T09:30:00,2023-06-12T04:00:00,1686542400
100,132,2023-06-12:03,13,119,55,35,44,2023-06-12T08:30:00,2023-06-12T03:00:00,1686538800
99,129.3,2023-06-12:02,10.7,115.7,54,34.67,40.7,2023-06-12T07:30:00,2023-06-12T02:00:00,1686535200
98,126.7,2023-06-12:01,8.3,112.3,53,34.33,37.3,2023-06-12T06:30:00,2023-06-12T01:00:00,1686531600
98,124,2023-06-12:00,6,109,52,34,34,2023-06-12T05:30:00,2023-06-12T00:00:00,1686528000
92,117.7,2023-06-11:23,5.7,102.3,47.7,31.33,33,2023-06-12T04:30:00,2023-06-11T23:00:00,1686524400
86,111.3,2023-06-11:22,5.3,95.7,43.3,28.67,32,2023-06-12T03:30:00,2023-06-11T22:00:00,1686520800
80,105,2023-06-11:21,5,89,39,26,31,2023-06-12T02:30:00,2023-06-11T21:00:00,1686517200
79,106,2023-06-11:20,7.3,86.7,37.7,25.33,32,2023-06-12T01:30:00,2023-06-11T20:00:00,1686513600
77,107,2023-06-11:19,9.7,84.3,36.3,24.67,33,2023-06-12T00:30:00,2023-06-11T19:00:00,1686510000
76,108,2023-06-11:18,12,82,35,24,34,2023-06-11T23:30:00,2023-06-11T18:00:00,1686506400
78,112,2023-06-11:17,14.3,79,36.7,25,35,2023-06-11T22:30:00,2023-06-11T17:00:00,1686502800
80,116,2023-06-11:16,16.7,76,38.3,26,36,2023-06-11T21:30:00,2023-06-11T16:00:00,1686499200
82,120,2023-06-11:15,19,73,40,27,37,2023-06-11T20:30:00,2023-06-11T15:00:00,1686495600
98,131,2023-06-11:14,22,79.3,50.3,34,43,2023-06-11T19:30:00,2023-06-11T14:00:00,1686492000
115,142,2023-06-11:13,25,85.7,60.7,41,49,2023-06-11T18:30:00,2023-06-11T13:00:00,1686488400
134,153,2023-06-11:12,28,92,71,48,55,2023-06-11T17:30:00,2023-06-11T12:00:00,1686484800
129,145.3,2023-06-11:11,20.3,112,68.3,46,53,2023-06-11T16:30:00,2023-06-11T11:00:00,1686481200
123,137.7,2023-06-11:10,12.7,132,65.7,44,51,2023-06-11T15:30:00,2023-06-11T10:00:00,1686477600
118,130,2023-06-11:09,5,152,63,42,49,2023-06-11T14:30:00,2023-06-11T09:00:00,1686474000
117,131,2023-06-11:08,5.3,150,62.3,41.67,51.7,2023-06-11T13:30:00,2023-06-11T08:00:00,1686470400
116,132,2023-06-11:07,5.7,148,61.7,41.33,54.3,2023-06-11T12:30:00,2023-06-11T07:00:00,1686466800
115,133,2023-06-11:06,6,146,61,41,57,2023-06-11T11:30:00,2023-06-11T06:00:00,1686463200
106,131,2023-06-11:05,9.7,125,56.3,37.67,59.7,2023-06-11T10:30:00,2023-06-11T05:00:00,1686459600
98,129,2023-06-11:04,13.3,104,51.7,34.33,62.3,2023-06-11T09:30:00,2023-06-11T04:00:00,1686456000
