aqi,co,datetime,no2,o3,pm10,pm25,so2,timestamp_local,timestamp_utc,ts
93,134.7,2023-06-20:23,7,62.3,47.7,32,9.3,2023-06-21T04:30:00,2023-06-20T23:00:00,1687302000
87,138.3,2023-06-20:22,8,62.7,43.3,29,11.7,2023-06-21T03:30:00,2023-06-20T22:00:00,1687298400
80,142,2023-06-20:21,9,63,39,26,14,2023-06-21T02:30:00,2023-06-20T21:00:00,1687294800
85,142,2023-06-20:20,9.7,66.3,41.7,28,12.7,2023-06-21T01:30:00,2023-06-20T20:00:00,1687291200
89,142,2023-06-20:19,10.3,69.7,44.3,30,11.3,2023-06-21T00:30:00,2023-06-20T19:00:00,1687287600
93,142,2023-06-20:18,11,73,47,32,10,2023-06-20T23:30:00,2023-06-20T18:00:00,1687284000
91,135.3,2023-06-20:17,10.7,78.3,46.7,31,11,2023-06-20T22:30:00,2023-06-20T17:00:00,1687280400
89,128.7,2023-06-20:16,10.3,83.7,46.3,30,12,2023-06-20T21:30:00,2023-06-20T16:00:00,1687276800
87,122,2023-06-20:15,10,89,46,29,13,2023-06-20T20:30:00,2023-06-20T15:00:00,1687273200
87,112.7,2023-06-20:14,8,96,46.3,29.33,12.7,2023-06-20T19:30:00,2023-06-20T14:00:00,1687269600
88,103.3,2023-06-20:13,6,103,46.7,29.67,12.3,2023-06-20T18:30:00,2023-06-20T13:00:00,1687266000
89,94,2023-06-20:12,4,110,47,30,12,2023-06-20T17:30:00,2023-06-20T12:00:00,1687262400
84,93.3,2023-06-20:11,3,115,43.3,27.67,13.3,2023-06-20T16:30:00,2023-06-20T11:00:00,1687258800
79,92.7,2023-06-20:10,2,120,39.7,25.33,14.7,2023-06-20T15:30:00,2023-06-20T10:00:00,1687255200
74,92,2023-06-20:09,1,125,36,23,16,2023-06-20T14:30:00,2023-06-20T09:00:00,1687251600
77,97,2023-06-20:08,1.3,124.7,38,24.33,17,2023-06-20T13:30:00,2023-06-20T08:00:00,1687248000
80,102,2023-06-20:07,1.7,124.3,40,25.67,18,2023-06-20T12:30:00,2023-06-20T07:00:00,1687244400
82,107,2023-06-20:06,2,124,42,27,19,2023-06-20T11:30:00,2023-06-20T06:00:00,1687240800
81,110.7,2023-06-20:05,2.3,118,41.7,26.33,19.3,2023-06-20T10:30:00,2023-06-20T05:00:00,1687237200
80,114.3,2023-06-20:04,2.7,112,41.3,25.67,19.7,2023-06-20T09:30:00,2023-06-20T04:00:00,1687233600
78,118,2023-06-20:03,3,106,41,25,20,2023-06-20T08:30:00,2023-06-20T03:00:00,1687230000
77,119,2023-06-20:02,4,92.7,39.7,24.67,17.3,2023-06-20T07:30:00,2023-06-20T02:00:00,1687226400
77,120,2023-06-20:01,5,79.3,38.3,24.33,14.7,2023-06-20T06:30:00,2023-06-20T01:00:00,1687222800
76,121,2023-06-20:00,6,66,37,24,12,2023-06-20T05:30:00,2023-06-20T00:00:00,1687219200
72,122.7,2023-06-19:23,6.7,65,34.3,22.33,14.3,2023-06-20T04:30:00,2023-06-19T23:00:00,1687215600
69,124.3,2023-06-19:22,7.3,64,31.7,20.67,16.7,2023-06-20T03:30:00,2023-06-19T22:00:00,1687212000
65,126,2023-06-19:21,8,63,29,19,19,2023-06-20T02:30:00,2023-06-19T21:00:00,1687208400
62,123.3,2023-06-19:20,8.7,64.7,26.3,17.33,21,2023-06-20T01:30:00,2023-06-19T20:00:00,1687204800
58,120.7,2023-06-19:19,9.3,66.3,23.7,15.67,23,2023-06-20T00:30:00,2023-06-19T19:00:00,1687201200
54,118,2023-06-19:18,10,68,21,14,25,2023-06-19T23:30:00,2023-06-19T18:00:00,1687197600
56,119.3,2023-06-19:17,10.3,72,23.3,15,21.3,2023-06-19T22:30:00,2023-06-19T17:00:00,1687194000
59,120.7,2023-06-19:16,10.7,76,25.7,16,17.7,2023-06-19T21:30:00,2023-06-19T16:00:00,1687190400
61,122,2023-06-19:15,11,80,28,17,14,2023-06-19T20:30:00,2023-06-19T15:00:00,1687186800
65,110,2023-06-19:14,8.3,91.7,32,19,14,2023-06-19T19:30:00,2023-06-19T14:00:00,1687183200
69,98,2023-06-19:13,5.7,103.3,36,21,14,2023-06-19T18:30:00,2023-06-19T13:00:00,1687179600
74,86,2023-06-19:12,3,115,40,23,14,2023-06-19T17:30:00,2023-06-19T12:00:00,1687176000
74,84.7,2023-06-19:11,2.3,116.3,40,23.33,13.7,2023-06-19T16:30:00,2023-06-19T11:00:00,1687172400
75,83.3,2023-06-19:10,1.7,117.7,40,23.67,13.3,2023-06-19T15:30:00,2023-06-19T10:00:00,1687168800
76,82,2023-06-19:09,1,119,40,24,13,2023-06-19T14:30:00,2023-06-19T09:00:00,1687165200
76,82.3,2023-06-19:08,1,118.7,40.7,24,15,2023-06-19T13:30:00,2023-06-19T08:00:00,1687161600
76,82.7,2023-06-19:07,1,118.3,41.3,24,17,2023-06-19T12:30:00,2023-06-19T07:00:00,1687158000
76,83,2023-06-19:06,1,118,42,24,19,2023-06-19T11:30:00,2023-06-19T06:00:00,1687154400
75,88.3,2023-06-19:05,2.7,109,41,23.67,29.3,2023-06-19T10:30:00,2023-06-19T05:00:00,1687150800
74,93.7,2023-06-19:04,4.3,100,40,23.33,39.7,2023-06-19T09:30:00,2023-06-19T04:00:00,1687147200
74,99,2023-06-19:03,6,91,39,23,50,2023-06-19T08:30:00,2023-06-19T03:00:00,1687143600
74,102.7,2023-06-19:02,7.3,77.7,39,23.33,48.7,2023-06-19T07:30:00,2023-06-19T02:00:00,1687140000
75,106.3,2023-06-19:01,8.7,64.3,39,23.67,47.3,2023-06-19T06:30:00,2023-06-19T01:00:00,1687136400
76,110,2023-06-19:00,10,51,39,24,46,2023-06-19T05:30:00,2023-06-19T00:00:00,1687132800
78,122.7,2023-06-18:23,10.7,50.3,40.7,25,35.3,2023-06-19T04:30:00,2023-06-18T23:00:00,1687129200
80,135.3,2023-06-18:22,11.3,49.7,42.3,26,24.7,2023-06-19T03:30:00,2023-06-18T22:00:00,1687125600
82,148,2023-06-18:21,12,49,44,27,14,2023-06-19T02:30:00,2023-06-18T21:00:00,1687122000
85,159.7,2023-06-18:20,14.7,50,46,28.33,15.7,2023-06-19T01:30:00,2023-06-18T20:00:00,1687118400
88,171.3,2023-06-18:19,17.3,51,48,29.67,17.3,2023-06-19T00:30:00,2023-06-18T19:00:00,1687114800
91,183,2023-06-18:18,20,52,50,31,19,2023-06-18T23:30:00,2023-06-18T18:00:00,1687111200
90,171.7,2023-06-18:17,18.7,60,50,30.67,18.7,2023-06-18T22:30:00,2023-06-18T17:00:00,1687107600
90,160.3,2023-06-18:16,17.3,68,50,30.33,18.3,2023-06-18T21:30:00,2023-06-18T16:00:00,1687104000
89,149,2023-06-18:15,16,76,50,30,18,2023-06-18T20:30:00,2023-06-18T15:00:00,1687100400
84,129,2023-06-18:14,11.7,89,48,27.67,17,2023-06-18T19:30:00,2023-06-18T14:00:00,1687096800
79,109,2023-06-18:13,7.3,102,46,25.33,16,2023-06-18T18:30:00,2023-06-18T13:00:00,1687093200
74,89,2023-06-18:12,3,115,44,23,15,2023-06-18T17:30:00,2023-06-18T12:00:00,1687089600
74,87,2023-06-18:11,2.3,115.7,45,23.33,14.3,2023-06-18T16:30:00,2023-06-18T11:00:00,1687086000
75,85,2023-06-18:10,1.7,116.3,46,23.67,13.7,2023-06-18T15:30:00,2023-06-18T10:00:00,1687082400
76,83,2023-06-18:09,1,117,47,24,13,2023-06-18T14:30:00,2023-06-18T09:00:00,1687078800
77,85.3,2023-06-18:08,1.3,117.3,48,24.67,14.3,2023-06-18T13:30:00,2023-06-18T08:00:00,1687075200
79,87.7,2023-06-18:07,1.7,117.7,49,25.33,15.7,2023-06-18T12:30:00,2023-06-18T07:00:00,1687071600
80,90,2023-06-18:06,2,118,50,26,17,2023-06-18T11:30:00,2023-06-18T06:00:00,1687068000
82,100,2023-06-18:05,3.3,109.3,51.7,27,22.7,2023-06-18T10:30:00,2023-06-18T05:00:00,1687064400
85,110,2023-06-18:04,4.7,100.7,53.3,28,28.3,2023-06-18T09:30:00,2023-06-18T04:00:00,1687060800
87,120,2023-06-18:03,6,92,55,29,34,2023-06-18T08:30:00,2023-06-18T03:00:00,1687057200
87,117.3,2023-06-18:02,6,83.3,54.3,29.33,32,2023-06-18T07:30:00,2023-06-18T02:00:00,1687053600
88,114.7,2023-06-18:01,6,74.7,53.7,29.67,30,2023-06-18T06:30:00,2023-06-18T01:00:00,1687050000
89,112,2023-06-18:00,6,66,53,30,28,2023-06-18T05:30:00,2023-06-18T00:00:00,1687046400
89,124.3,2023-06-17:23,7.7,60.7,52.7,30,23,2023-06-18T04:30:00,2023-06-17T23:00:00,1687042800
89,136.7,2023-06-17:22,9.3,55.3,52.3,30,18,2023-06-18T03:30:00,2023-06-17T22:00:00,1687039200
89,149,2023-06-17:21,11,50,52,30,13,2023-06-18T02:30:00,2023-06-17T21:00:00,1687035600
88,153.7,2023-06-17:20,13,51.7,51.3,29.67,14,2023-06-18T01:30:00,2023-06-17T20:00:00,1687032000
87,158.3,2023-06-17:19,15,53.3,50.7,29.33,15,2023-06-18T00:30:00,2023-06-17T19:00:00,1687028400
87,163,2023-06-17:18,17,55,50,29,16,2023-06-17T23:30:00,2023-06-17T18:00:00,1687024800
82,152.7,2023-06-17:17,15.7,61.7,46.3,27,15.3,2023-06-17T22:30:00,2023-06-17T17:00:00,1687021200
78,142.3,2023-06-17:16,14.3,68.3,42.7,25,14.7,2023-06-17T21:30:00,2023-06-17T16:00:00,1687017600
74,132,2023-06-17:15,13,75,39,23,14,2023-06-17T20:30:00,2023-06-17T15:00:00,1687014000
69,117.7,2023-06-17:14,9.7,87,37,20.67,14,2023-06-17T19:30:00,2023-06-17T14:00:00,1687010400
64,103.3,2023-06-17:13,6.3,99,35,18.33,14,2023-06-17T18:30:00,2023-06-17T13:00:00,1687006800
59,89,2023-06-17:12,3,111,33,16,14,2023-06-17T17:30:00,2023-06-17T12:00:00,1687003200
64,89.7,2023-06-17:11,2.3,116,37.7,18.67,15.7,2023-06-17T16:30:00,2023-06-17T11:00:00,1686999600
70,90.3,2023-06-17:10,1.7,121,42.3,21.33,17.3,2023-06-17T15:30:00,2023-06-17T10:00:00,1686996000
76,91,2023-06-17:09,1,126,47,24,19,2023-06-17T14:30:00,2023-06-17T09:00:00,1686992400
80,94.7,2023-06-17:08,1,127.7,49,26,24.3,2023-06-17T13:30:00,2023-06-17T08:00:00,1686988800
85,98.3,2023-06-17:07,1,129.3,51,28,29.7,2023-06-17T12:30:00,2023-06-17T07:00:00,1686985200
89,102,2023-06-17:06,1,131,53,30,35,2023-06-17T11:30:00,2023-06-17T06:00:00,1686981600
98,118.7,2023-06-17:05,2.7,129.3,60,34.33,55,2023-06-17T10:30:00,2023-06-17T05:00:00,1686978000
109,135.3,2023-06-17:04,4.3,127.7,67,38.67,75,2023-06-17T09:30:00,2023-06-17T04:00:00,1686974400
121,152,2023-06-17:03,6,126,74,43,95,2023-06-17T08:30:00,2023-06-17T03:00:00,1686970800
119,154.7,2023-06-17:02,7,108.7,71.7,42.33,87.7,2023-06-17T07:30:00,2023-06-17T02:00:00,1686967200
117,157.3,2023-06-17:01,8,91.3,69.3,41.67,80.3,2023-06-17T06:30:00,2023-06-17T01:00:00,1686963600
115,160,2023-06-17:00,9,74,67,41,73,2023-06-17T05:30:00,2023-06-17T00:00:00,1686960000
107,158,2023-06-16:23,9.3,72.3,63,38,61.7,2023-06-17T04:30:00,2023-06-16T23:00:00,1686956400
100,156,2023-06-16:22,9.7,70.7,59,35,50.3,2023-06-17T03:30:00,2023-06-16T22:00:00,1686952800
93,154,2023-06-16:21,10,69,55,32,39,2023-06-17T02:30:00,2023-06-16T21:00:00,1686949200
89,151.3,2023-06-16:20,10.7,70.3,52.3,30,34,2023-06-17T01:30:00,2023-06-16T20:00:00,1686945600
85,148.7,2023-06-16:19,11.3,71.7,49.7,28,29,2023-06-17T00:30:00,2023-06-16T19:00:00,1686942000
80,146,2023-06-16:18,12,73,47,26,24,2023-06-16T23:30:00,2023-06-16T18:00:00,1686938400
78,137.7,2023-06-16:17,11,77.3,46.3,25,22.3,2023-06-16T22:30:00,2023-06-16T17:00:00,1686934800
76,129.3,2023-06-16:16,10,81.7,45.7,24,20.7,2023-06-16T21:30:00,2023-06-16T16:00:00,1686931200
74,121,2023-06-16:15,9,86,45,23,19,2023-06-16T20:30:00,2023-06-16T15:00:00,1686927600
72,110.7,2023-06-16:14,7,93,45.3,22.33,18,2023-06-16T19:30:00,2023-06-16T14:00:00,1686924000
71,100.3,2023-06-16:13,5,100,45.7,21.67,17,2023-06-16T18:30:00,2023-06-16T13:00:00,1686920400
69,90,2023-06-16:12,3,107,46,21,16,2023-06-16T17:30:00,2023-06-16T12:00:00,1686916800
74,88.7,2023-06-16:11,2.3,110.7,49,23,16.7,2023-06-16T16:30:00,2023-06-16T11:00:00,1686913200
78,87.3,2023-06-16:10,1.7,114.3,52,25,17.3,2023-06-16T15:30:00,2023-06-16T10:00:00,1686909600
82,86,2023-06-16:09,1,118,55,27,18,2023-06-16T14:30:00,2023-06-16T09:00:00,1686906000
82,86,2023-06-16:08,1,118.3,54,27,19.3,2023-06-16T13:30:00,2023-06-16T08:00:00,1686902400
82,86,2023-06-16:07,1,118.7,53,27,20.7,2023-06-16T12:30:00,2023-06-16T07:00:00,1686898800
82,86,2023-06-16:06,1,119,52,27,22,2023-06-16T11:30:00,2023-06-16T06:00:00,1686895200
82,91,2023-06-16:05,2,112,50.7,26.67,29.7,2023-06-16T10:30:00,2023-06-16T05:00:00,1686891600
81,96,2023-06-16:04,3,105,49.3,26.33,37.3,2023-06-16T09:30:00,2023-06-16T04:00:00,1686888000
80,101,2023-06-16:03,4,98,48,26,45,2023-06-16T08:30:00,2023-06-16T03:00:00,1686884400
78,99,2023-06-16:02,4.3,91,46.3,25,48,2023-06-16T07:30:00,2023-06-16T02:00:00,1686880800
76,97,2023-06-16:01,4.7,84,44.7,24,51,2023-06-16T06:30:00,2023-06-16T01:00:00,1686877200
74,95,2023-06-16:00,5,77,43,23,54,2023-06-16T05:30:00,2023-06-16T00:00:00,1686873600
78,97.7,2023-06-15:23,5.3,80,46.7,25,53.7,2023-06-16T04:30:00,2023-06-15T23:00:00,1686870000
82,100.3,2023-06-15:22,5.7,83,50.3,27,53.3,2023-06-16T03:30:00,2023-06-15T22:00:00,1686866400
87,103,2023-06-15:21,6,86,54,29,53,2023-06-16T02:30:00,2023-06-15T21:00:00,1686862800
87,104.7,2023-06-15:20,6.7,88.7,54.7,29,48.7,2023-06-16T01:30:00,2023-06-15T20:00:00,1686859200
87,106.3,2023-06-15:19,7.3,91.3,55.3,29,44.3,2023-06-16T00:30:00,2023-06-15T19:00:00,1686855600
87,108,2023-06-15:18,8,94,56,29,40,2023-06-15T23:30:00,2023-06-15T18:00:00,1686852000
85,105.3,2023-06-15:17,7.7,96.7,56.3,28.33,34.7,2023-06-15T22:30:00,2023-06-15T17:00:00,1686848400
84,102.7,2023-06-15:16,7.3,99.3,56.7,27.67,29.3,2023-06-15T21:30:00,2023-06-15T16:00:00,1686844800
82,100,2023-06-15:15,7,102,57,27,24,2023-06-15T20:30:00,2023-06-15T15:00:00,1686841200
80,92.3,2023-06-15:14,5.7,104.3,58,25.67,21,2023-06-15T19:30:00,2023-06-15T14:00:00,1686837600
77,84.7,2023-06-15:13,4.3,106.7,59,24.33,18,2023-06-15T18:30:00,2023-06-15T13:00:00,1686834000
74,77,2023-06-15:12,3,109,60,23,15,2023-06-15T17:30:00,2023-06-15T12:00:00,1686830400
74,77.3,2023-06-15:11,2.3,111.7,59.3,23,16.7,2023-06-15T16:30:00,2023-06-15T11:00:00,1686826800
74,77.7,2023-06-15:10,1.7,114.3,58.7,23,18.3,2023-06-15T15:30:00,2023-06-15T10:00:00,1686823200
74,78,2023-06-15:09,1,117,58,23,20,2023-06-15T14:30:00,2023-06-15T09:00:00,1686819600
74,78.7,2023-06-15:08,1,115.7,55,23,22.7,2023-06-15T13:30:00,2023-06-15T08:00:00,1686816000
74,79.3,2023-06-15:07,1,114.3,52,23,25.3,2023-06-15T12:30:00,2023-06-15T07:00:00,1686812400
74,80,2023-06-15:06,1,113,49,23,28,2023-06-15T11:30:00,2023-06-15T06:00:00,1686808800
77,91,2023-06-15:05,2.7,108,51.7,24.67,37,2023-06-15T10:30:00,2023-06-15T05:00:00,1686805200
81,102,2023-06-15:04,4.3,103,54.3,26.33,46,2023-06-15T09:30:00,2023-06-15T04:00:00,1686801600
85,113,2023-06-15:03,6,98,57,28,55,2023-06-15T08:30:00,2023-06-15T03:00:00,1686798000
82,109.3,2023-06-15:02,6.3,89.7,53.7,26.67,57.3,2023-06-15T07:30:00,2023-06-15T02:00:00,1686794400
79,105.7,2023-06-15:01,6.7,81.3,50.3,25.33,59.7,2023-06-15T06:30:00,2023-06-15T01:00:00,1686790800
76,102,2023-06-15:00,7,73,47,24,62,2023-06-15T05:30:00,2023-06-15T00:00:00,1686787200
72,101.7,2023-06-14:23,7,71,42.7,22,47.7,2023-06-15T04:30:00,2023-06-14T23:00:00,1686783600
67,101.3,2023-06-14:22,7,69,38.3,20,33.3,2023-06-15T03:30:00,2023-06-14T22:00:00,1686780000
63,101,2023-06-14:21,7,67,34,18,19,2023-06-15T02:30:00,2023-06-14T21:00:00,1686776400
63,105.3,2023-06-14:20,7.7,70.3,34.3,18,19,2023-06-15T01:30:00,2023-06-14T20:00:00,1686772800
63,109.7,2023-06-14:19,8.3,73.7,34.7,18,19,2023-06-15T00:30:00,2023-06-14T19:00:00,1686769200
63,114,2023-06-14:18,9,77,35,18,19,2023-06-14T23:30:00,2023-06-14T18:00:00,1686765600
63,111.7,2023-06-14:17,8.7,81.7,36.7,18,18,2023-06-14T22:30:00,2023-06-14T17:00:00,1686762000
63,109.3,2023-06-14:16,8.3,86.3,38.3,18,17,2023-06-14T21:30:00,2023-06-14T16:00:00,1686758400
63,107,2023-06-14:15,8,91,40,18,16,2023-06-14T20:30:00,2023-06-14T15:00:00,1686754800
64,99,2023-06-14:14,6.3,99,42.3,18.33,15.7,2023-06-14T19:30:00,2023-06-14T14:00:00,1686751200
64,91,2023-06-14:13,4.7,107,44.7,18.67,15.3,2023-06-14T18:30:00,2023-06-14T13:00:00,1686747600
65,83,2023-06-14:12,3,115,47,19,15,2023-06-14T17:30:00,2023-06-14T12:00:00,1686744000
66,84.7,2023-06-14:11,2.3,119,47.3,19.33,17.7,2023-06-14T16:30:00,2023-06-14T11:00:00,1686740400
67,86.3,2023-06-14:10,1.7,123,47.7,19.67,20.3,2023-06-14T15:30:00,2023-06-14T10:00:00,1686736800
67,88,2023-06-14:09,1,127,48,20,23,2023-06-14T14:30:00,2023-06-14T09:00:00,1686733200
71,91.3,2023-06-14:08,1.3,127,49.3,21.67,26.3,2023-06-14T13:30:00,2023-06-14T08:00:00,1686729600
74,94.7,2023-06-14:07,1.7,127,50.7,23.33,29.7,2023-06-14T12:30:00,2023-06-14T07:00:00,1686726000
78,98,2023-06-14:06,2,127,52,25,33,2023-06-14T11:30:00,2023-06-14T06:00:00,1686722400
83,116,2023-06-14:05,4,117.7,53.3,27.33,38,2023-06-14T10:30:00,2023-06-14T05:00:00,1686718800
88,134,2023-06-14:04,6,108.3,54.7,29.67,43,2023-06-14T09:30:00,2023-06-14T04:00:00,1686715200
93,152,2023-06-14:03,8,99,56,32,48,2023-06-14T08:30:00,2023-06-14T03:00:00,1686711600
89,147.3,2023-06-14:02,8.7,83.7,52.3,30,42.3,2023-06-14T07:30:00,2023-06-14T02:00:00,1686708000
85,142.7,2023-06-14:01,9.3,68.3,48.7,28,36.7,2023-06-14T06:30:00,2023-06-14T01:00:00,1686704400
80,138,2023-06-14:00,10,53,45,26,31,2023-06-14T05:30:00,2023-06-14T00:00:00,1686700800
79,137.3,2023-06-13:23,10.3,56.3,44,25.33,29,2023-06-14T04:30:00,2023-06-13T23:00:00,1686697200
77,136.7,2023-06-13:22,10.7,59.7,43,24.67,27,2023-06-14T03:30:00,2023-06-13T22:00:00,1686693600
76,136,2023-06-13:21,11,63,42,24,25,2023-06-14T02:30:00,2023-06-13T21:00:00,1686690000
76,137.3,2023-06-13:20,11.7,69,43.3,24,25,2023-06-14T01:30:00,2023-06-13T20:00:00,1686686400
76,138.7,2023-06-13:19,12.3,75,44.7,24,25,2023-06-14T00:30:00,2023-06-13T19:00:00,1686682800
76,140,2023-06-13:18,13,81,46,24,25,2023-06-13T23:30:00,2023-06-13T18:00:00,1686679200
76,136.3,2023-06-13:17,12.7,86,45.7,24,25,2023-06-13T22:30:00,2023-06-13T17:00:00,1686675600
76,132.7,2023-06-13:16,12.3,91,45.3,24,25,2023-06-13T21:30:00,2023-06-13T16:00:00,1686672000
76,129,2023-06-13:15,12,96,45,24,25,2023-06-13T20:30:00,2023-06-13T15:00:00,1686668400
74,118.3,2023-06-13:14,9.3,106,44.3,23.33,25.3,2023-06-13T19:30:00,2023-06-13T14:00:00,1686664800
73,107.7,2023-06-13:13,6.7,116,43.7,22.67,25.7,2023-06-13T18:30:00,2023-06-13T13:00:00,1686661200
72,97,2023-06-13:12,4,126,43,22,26,2023-06-13T17:30:00,2023-06-13T12:00:00,1686657600
77,100.7,2023-06-13:11,3,133,47.7,24.33,28.3,2023-06-13T16:30:00,2023-06-13T11:00:00,1686654000
82,104.3,2023-06-13:10,2,140,52.3,26.67,30.7,2023-06-13T15:30:00,2023-06-13T10:00:00,1686650400
87,108,2023-06-13:09,1,147,57,29,33,2023-06-13T14:30:00,2023-06-13T09:00:00,1686646800
93,117.3,2023-06-13:08,1.3,151.7,60,32,36.3,2023-06-13T13:30:00,2023-06-13T08:00:00,1686643200
100,126.7,2023-06-13:07,1.7,156.3,63,35,39.7,2023-06-13T12:30:00,2023-06-13T07:00:00,1686639600
107,136,2023-06-13:06,2,161,66,38,43,2023-06-13T11:30:00,2023-06-13T06:00:00,1686636000
121,165.7,2023-06-13:05,5.3,150,72.3,43.33,54,2023-06-13T10:30:00,2023-06-13T05:00:00,1686632400
136,195.3,2023-06-13:04,8.7,139,78.7,48.67,65,2023-06-13T09:30:00,2023-06-13T04:00:00,1686628800
150,225,2023-06-13:03,12,128,85,54,76,2023-06-13T08:30:00,2023-06-13T03:00:00,1686625200
145,228,2023-06-13:02,12,104.7,81,52,64.3,2023-06-13T07:30:00,2023-06-13T02:00:00,1686621600
139,231,2023-06-13:01,12,81.3,77,50,52.7,2023-06-13T06:30:00,2023-06-13T01:00:00,1686618000
134,234,2023-06-13:00,12,58,73,48,41,2023-06-13T05:30:00,2023-06-13T00:00:00,1686614400
126,225,2023-06-12:23,12,63.7,70.3,45,39,2023-06-13T04:30:00,2023-06-12T23:00:00,1686610800
118,216,2023-06-12:22,12,69.3,67.7,42,37,2023-06-13T03:30:00,2023-06-12T22:00:00,1686607200
110,207,2023-06-12:21,12,75,65,39,35,2023-06-13T02:30:00,2023-06-12T21:00:00,1686603600
112,209.7,2023-06-12:20,13.3,81,65.7,39.67,35.3,2023-06-13T01:30:00,2023-06-12T20:00:00,1686600000
113,212.3,2023-06-12:19,14.7,87,66.3,40.33,35.7,2023-06-13T00:30:00,2023-06-12T19:00:00,1686596400
115,215,2023-06-12:18,16,93,67,41,36,2023-06-12T23:30:00,2023-06-12T18:00:00,1686592800
111,202.3,2023-06-12:17,14.7,102.7,64,39.33,35.7,2023-06-12T22:30:00,2023-06-12T17:00:00,1686589200
106,189.7,2023-06-12:16,13.3,112.3,61,37.67,35.3,2023-06-12T21:30:00,2023-06-12T16:00:00,1686585600
102,177,2023-06-12:15,12,122,58,36,35,2023-06-12T20:30:00,2023-06-12T15:00:00,1686582000
96,160.3,2023-06-12:14,9,133,55.3,33.33,34.7,2023-06-12T19:30:00,2023-06-12T14:00:00,1686578400
90,143.7,2023-06-12:13,6,144,52.7,30.67,34.3,2023-06-12T18:30:00,2023-06-12T13:00:00,1686574800
94,127,2023-06-12:12,3,155,50,28,34,2023-06-12T17:30:00,2023-06-12T12:00:00,1686571200
91,122.7,2023-06-12:11,2.3,153,52.7,29,32,2023-06-12T16:30:00,2023-06-12T11:00:00,1686567600
89,118.3,2023-06-12:10,1.7,151,55.3,30,30,2023-06-12T15:30:00,2023-06-12T10:00:00,1686564000
91,114,2023-06-12:09,1,149,58,31,28,2023-06-12T14:30:00,2023-06-12T09:00:00,1686560400
93,120.3,2023-06-12:08,1.3,153,58.7,32,31.7,2023-06-12T13:30:00,2023-06-12T08:00:00,1686556800
96,126.7,2023-06-12:07,1.7,157,59.3,33,35.3,2023-06-12T12:30:00,2023-06-12T07:00:00,1686553200
100,133,2023-06-12:06,2,161,60,34,39,2023-06-12T11:30:00,2023-06-12T06:00:00,1686549600
100,143.3,2023-06-12:05,3.3,150,62,35,50.7,2023-06-12T10:30:00,2023-06-12T05:00:00,1686546000
102,153.7,2023-06-12:04,4.7,139,64,36,62.3,2023-06-12T09:30:00,2023-06-12T04:00:00,1686542400
104,164,2023-06-12:03,6,128,66,37,74,2023-06-12T08:30:00,2023-06-12T03:00:00,1686538800
102,161,2023-06-12:02,6.3,115.3,62.7,36,70.3,2023-06-12T07:30:00,2023-06-12T02:00:00,1686535200
100,158,2023-06-12:01,6.7,102.7,59.3,35,66.7,2023-06-12T06:30:00,2023-06-12T01:00:00,1686531600
98,155,2023-06-12:00,7,90,56,34,63,2023-06-12T05:30:00,2023-06-12T00:00:00,1686528000
97,161.3,2023-06-11:23,8,85.7,56.7,33.67,52,2023-06-12T04:30:00,2023-06-11T23:00:00,1686524400
96,167.7,2023-06-11:22,9,81.3,57.3,33.33,41,2023-06-12T03:30:00,2023-06-11T22:00:00,1686520800
95,174,2023-06-11:21,10,77,58,33,30,2023-06-12T02:30:00,2023-06-11T21:00:00,1686517200
95,177.3,2023-06-11:20,11,80.3,58,33,30.3,2023-06-12T01:30:00,2023-06-11T20:00:00,1686513600
95,180.7,2023-06-11:19,12,83.7,58,33,30.7,2023-06-12T00:30:00,2023-06-11T19:00:00,1686510000
95,184,2023-06-11:18,13,87,58,33,31,2023-06-11T23:30:00,2023-06-11T18:00:00,1686506400
93,176.3,2023-06-11:17,13,91.3,55.3,32,29,2023-06-11T22:30:00,2023-06-11T17:00:00,1686502800
91,168.7,2023-06-11:16,13,95.7,52.7,31,27,2023-06-11T21:30:00,2023-06-11T16:00:00,1686499200
89,161,2023-06-11:15,13,100,50,30,25,2023-06-11T20:30:00,2023-06-11T15:00:00,1686495600
84,142.7,2023-06-11:14,9.7,112.7,47.7,27.67,24.3,2023-06-11T19:30:00,2023-06-11T14:00:00,1686492000
79,124.3,2023-06-11:13,6.3,125.3,45.3,25.33,23.7,2023-06-11T18:30:00,2023-06-11T13:00:00,1686488400
74,106,2023-06-11:12,3,138,43,23,23,2023-06-11T17:30:00,2023-06-11T12:00:00,1686484800
77,108.3,2023-06-11:11,2.3,141,45.3,24.33,22.7,2023-06-11T16:30:00,2023-06-11T11:00:00,1686481200
80,110.7,2023-06-11:10,1.7,144,47.7,25.67,22.3,2023-06-11T15:30:00,2023-06-11T10:00:00,1686477600
84,113,2023-06-11:09,1,147,50,27,22,2023-06-11T14:30:00,2023-06-11T09:00:00,1686474000
95,126,2023-06-11:08,1.3,156,53,30.33,31.3,2023-06-11T13:30:00,2023-06-11T08:00:00,1686470400
101,139,2023-06-11:07,1.7,165,56,33.67,40.7,2023-06-11T12:30:00,2023-06-11T07:00:00,1686466800
104,152,2023-06-11:06,2,174,59,37,50,2023-06-11T11:30:00,2023-06-11T06:00:00,1686463200
107,161,2023-06-11:05,4.7,150.7,60.3,38,54,2023-06-11T10:30:00,2023-06-11T05:00:00,1686459600
