aqi,co,datetime,no2,o3,pm10,pm25,so2,timestamp_local,timestamp_utc,ts
59,78,2023-06-13:11,8.3,72,28.7,16,57.3,2023-06-13T16:30:00,2023-06-13T11:00:00,1686654000
59,71,2023-06-13:10,5.7,74,28.3,16,38.7,2023-06-13T15:30:00,2023-06-13T10:00:00,1686650400
59,64,2023-06-13:09,3,76,28,16,20,2023-06-13T14:30:00,2023-06-13T09:00:00,1686646800
56,63.7,2023-06-13:08,2.7,75.3,26.3,15,21,2023-06-13T13:30:00,2023-06-13T08:00:00,1686643200
54,63.3,2023-06-13:07,2.3,74.7,24.7,14,22,2023-06-13T12:30:00,2023-06-13T07:00:00,1686639600
52,63,2023-06-13:06,2,74,23,13,23,2023-06-13T11:30:00,2023-06-13T06:00:00,1686636000
50,64.3,2023-06-13:05,3,63,21.3,12,26,2023-06-13T10:30:00,2023-06-13T05:00:00,1686632400
46,65.7,2023-06-13:04,4,52,19.7,11,29,2023-06-13T09:30:00,2023-06-13T04:00:00,1686628800
42,67,2023-06-13:03,5,41,18,10,32,2023-06-13T08:30:00,2023-06-13T03:00:00,1686625200
43,67.7,2023-06-13:02,5.3,38,18,10.33,32.3,2023-06-13T07:30:00,2023-06-13T02:00:00,1686621600
44,68.3,2023-06-13:01,5.7,35,18,10.67,32.7,2023-06-13T06:30:00,2023-06-13T01:00:00,1686618000
46,69,2023-06-13:00,6,32,18,11,33,2023-06-13T05:30:00,2023-06-13T00:00:00,1686614400
47,70,2023-06-12:23,6.7,32.3,19,11.33,35,2023-06-13T04:30:00,2023-06-12T23:00:00,1686610800
49,71,2023-06-12:22,7.3,32.7,20,11.67,37,2023-06-13T03:30:00,2023-06-12T22:00:00,1686607200
50,72,2023-06-12:21,8,33,21,12,39,2023-06-13T02:30:00,2023-06-12T21:00:00,1686603600
51,77.7,2023-06-12:20,9.7,35.3,22,12.67,46.7,2023-06-13T01:30:00,2023-06-12T20:00:00,1686600000
53,83.3,2023-06-12:19,11.3,37.7,23,13.33,54.3,2023-06-13T00:30:00,2023-06-12T19:00:00,1686596400
54,89,2023-06-12:18,13,40,24,14,62,2023-06-12T23:30:00,2023-06-12T18:00:00,1686592800
54,99.3,2023-06-12:17,17.3,40.3,24.3,14,82,2023-06-12T22:30:00,2023-06-12T17:00:00,1686589200
54,109.7,2023-06-12:16,21.7,40.7,24.7,14,102,2023-06-12T21:30:00,2023-06-12T16:00:00,1686585600
54,120,2023-06-12:15,26,41,25,14,122,2023-06-12T20:30:00,2023-06-12T15:00:00,1686582000
56,109.7,2023-06-12:14,20,57,26.3,14.67,103.3,2023-06-12T19:30:00,2023-06-12T14:00:00,1686578400
57,99.3,2023-06-12:13,14,73,27.7,15.33,84.7,2023-06-12T18:30:00,2023-06-12T13:00:00,1686574800
59,89,2023-06-12:12,8,89,29,16,66,2023-06-12T17:30:00,2023-06-12T12:00:00,1686571200
59,82,2023-06-12:11,6,92,29.7,16,51,2023-06-12T16:30:00,2023-06-12T11:00:00,1686567600
59,75,2023-06-12:10,4,95,30.3,16,36,2023-06-12T15:30:00,2023-06-12T10:00:00,1686564000
59,68,2023-06-12:09,2,98,31,16,21,2023-06-12T14:30:00,2023-06-12T09:00:00,1686560400
59,70,2023-06-12:08,2,92.7,30.3,16,20.3,2023-06-12T13:30:00,2023-06-12T08:00:00,1686556800
59,72,2023-06-12:07,2,87.3,29.7,16,19.7,2023-06-12T12:30:00,2023-06-12T07:00:00,1686553200
59,74,2023-06-12:06,2,82,29,16,19,2023-06-12T11:30:00,2023-06-12T06:00:00,1686549600
55,77.7,2023-06-12:05,3,70,26,14.33,23.3,2023-06-12T10:30:00,2023-06-12T05:00:00,1686546000
51,81.3,2023-06-12:04,4,58,23,12.67,27.7,2023-06-12T09:30:00,2023-06-12T04:00:00,1686542400
46,85,2023-06-12:03,5,46,20,11,32,2023-06-12T08:30:00,2023-06-12T03:00:00,1686538800
46,87,2023-06-12:02,6,41,20,11,36.7,2023-06-12T07:30:00,2023-06-12T02:00:00,1686535200
46,89,2023-06-12:01,7,36,20,11,41.3,2023-06-12T06:30:00,2023-06-12T01:00:00,1686531600
46,91,2023-06-12:00,8,31,20,11,46,2023-06-12T05:30:00,2023-06-12T00:00:00,1686528000
47,90,2023-06-11:23,8.7,34.3,20.3,11.33,51.7,2023-06-12T04:30:00,2023-06-11T23:00:00,1686524400
49,89,2023-06-11:22,9.3,37.7,20.7,11.67,57.3,2023-06-12T03:30:00,2023-06-11T22:00:00,1686520800
50,88,2023-06-11:21,10,41,21,12,63,2023-06-12T02:30:00,2023-06-11T21:00:00,1686517200
51,105.3,2023-06-11:20,16,39.3,22.3,12.33,84.3,2023-06-12T01:30:00,2023-06-11T20:00:00,1686513600
51,122.7,2023-06-11:19,22,37.7,23.7,12.67,105.7,2023-06-12T00:30:00,2023-06-11T19:00:00,1686510000
52,140,2023-06-11:18,28,36,25,13,127,2023-06-11T23:30:00,2023-06-11T18:00:00,1686506400
54,135,2023-06-11:17,26,45,26.7,14,123.3,2023-06-11T22:30:00,2023-06-11T17:00:00,1686502800
56,130,2023-06-11:16,24,54,28.3,15,119.7,2023-06-11T21:30:00,2023-06-11T16:00:00,1686499200
59,125,2023-06-11:15,22,63,30,16,116,2023-06-11T20:30:00,2023-06-11T15:00:00,1686495600
59,110,2023-06-11:14,16.3,77.3,30.7,16.33,96,2023-06-11T19:30:00,2023-06-11T14:00:00,1686492000
60,95,2023-06-11:13,10.7,91.7,31.3,16.67,76,2023-06-11T18:30:00,2023-06-11T13:00:00,1686488400
61,80,2023-06-11:12,5,106,32,17,56,2023-06-11T17:30:00,2023-06-11T12:00:00,1686484800
59,75.3,2023-06-11:11,4,104.3,30,16.33,44.7,2023-06-11T16:30:00,2023-06-11T11:00:00,1686481200
58,70.7,2023-06-11:10,3,102.7,28,15.67,33.3,2023-06-11T15:30:00,2023-06-11T10:00:00,1686477600
56,66,2023-06-11:09,2,101,26,15,22,2023-06-11T14:30:00,2023-06-11T09:00:00,1686474000
57,70,2023-06-11:08,2.3,97.7,26.7,15.33,25.3,2023-06-11T13:30:00,2023-06-11T08:00:00,1686470400
58,74,2023-06-11:07,2.7,94.3,27.3,15.67,28.7,2023-06-11T12:30:00,2023-06-11T07:00:00,1686466800
59,78,2023-06-11:06,3,91,28,16,32,2023-06-11T11:30:00,2023-06-11T06:00:00,1686463200
56,82,2023-06-11:05,4,76.3,25.7,14.67,36.7,2023-06-11T10:30:00,2023-06-11T05:00:00,1686459600
53,86,2023-06-11:04,5,61.7,23.3,13.33,41.3,2023-06-11T09:30:00,2023-06-11T04:00:00,1686456000
50,90,2023-06-11:03,6,47,21,12,46,2023-06-11T08:30:00,2023-06-11T03:00:00,1686452400
49,88.3,2023-06-11:02,6.7,41.7,20,11.67,48,2023-06-11T07:30:00,2023-06-11T02:00:00,1686448800
47,86.7,2023-06-11:01,7.3,36.3,19,11.33,50,2023-06-11T06:30:00,2023-06-11T01:00:00,1686445200
46,85,2023-06-11:00,8,31,18,11,52,2023-06-11T05:30:00,2023-06-11T00:00:00,1686441600
44,83,2023-06-10:23,8.3,32,17.3,10.67,51.7,2023-06-11T04:30:00,2023-06-10T23:00:00,1686438000
43,81,2023-06-10:22,8.7,33,16.7,10.33,51.3,2023-06-11T03:30:00,2023-06-10T22:00:00,1686434400
42,79,2023-06-10:21,9,34,16,10,51,2023-06-11T02:30:00,2023-06-10T21:00:00,1686430800
39,85.7,2023-06-10:20,11.7,33.3,15.3,9.33,60.3,2023-06-11T01:30:00,2023-06-10T20:00:00,1686427200
36,92.3,2023-06-10:19,14.3,32.7,14.7,8.67,69.7,2023-06-11T00:30:00,2023-06-10T19:00:00,1686423600
33,99,2023-06-10:18,17,32,14,8,79,2023-06-10T23:30:00,2023-06-10T18:00:00,1686420000
35,103.3,2023-06-10:17,18.3,36.3,14.7,8.33,91.7,2023-06-10T22:30:00,2023-06-10T17:00:00,1686416400
36,107.7,2023-06-10:16,19.7,40.7,15.3,8.67,104.3,2023-06-10T21:30:00,2023-06-10T16:00:00,1686412800
37,112,2023-06-10:15,21,45,16,9,117,2023-06-10T20:30:00,2023-06-10T15:00:00,1686409200
39,99,2023-06-10:14,15,65.3,16.3,9.33,89,2023-06-10T19:30:00,2023-06-10T14:00:00,1686405600
40,86,2023-06-10:13,9,85.7,16.7,9.67,61,2023-06-10T18:30:00,2023-06-10T13:00:00,1686402000
49,73,2023-06-10:12,3,106,17,10,33,2023-06-10T17:30:00,2023-06-10T12:00:00,1686398400
48,70,2023-06-10:11,2.7,104.7,18.7,11,29,2023-06-10T16:30:00,2023-06-10T11:00:00,1686394800
50,67,2023-06-10:10,2.3,103.3,20.3,12,25,2023-06-10T15:30:00,2023-06-10T10:00:00,1686391200
52,64,2023-06-10:09,2,102,22,13,21,2023-06-10T14:30:00,2023-06-10T09:00:00,1686387600
51,65.3,2023-06-10:08,2.3,95,21,12.67,24.3,2023-06-10T13:30:00,2023-06-10T08:00:00,1686384000
51,66.7,2023-06-10:07,2.7,88,20,12.33,27.7,2023-06-10T12:30:00,2023-06-10T07:00:00,1686380400
50,68,2023-06-10:06,3,81,19,12,31,2023-06-10T11:30:00,2023-06-10T06:00:00,1686376800
42,67.3,2023-06-10:05,3.3,68.7,15.7,10,34.3,2023-06-10T10:30:00,2023-06-10T05:00:00,1686373200
33,66.7,2023-06-10:04,3.7,56.3,12.3,8,37.7,2023-06-10T09:30:00,2023-06-10T04:00:00,1686369600
25,66,2023-06-10:03,4,44,9,6,41,2023-06-10T08:30:00,2023-06-10T03:00:00,1686366000
25,64.3,2023-06-10:02,4.3,38.7,9,6,41.7,2023-06-10T07:30:00,2023-06-10T02:00:00,1686362400
25,62.7,2023-06-10:01,4.7,33.3,9,6,42.3,2023-06-10T06:30:00,2023-06-10T01:00:00,1686358800
25,61,2023-06-10:00,5,28,9,6,43,2023-06-10T05:30:00,2023-06-10T00:00:00,1686355200
24,60,2023-06-09:23,5.7,29,8.3,5.67,43,2023-06-10T04:30:00,2023-06-09T23:00:00,1686351600
22,59,2023-06-09:22,6.3,30,7.7,5.33,43,2023-06-10T03:30:00,2023-06-09T22:00:00,1686348000
21,58,2023-06-09:21,7,31,7,5,43,2023-06-10T02:30:00,2023-06-09T21:00:00,1686344400
21,70.7,2023-06-09:20,11.7,28.7,7,5,61,2023-06-10T01:30:00,2023-06-09T20:00:00,1686340800
21,83.3,2023-06-09:19,16.3,26.3,7,5,79,2023-06-10T00:30:00,2023-06-09T19:00:00,1686337200
21,96,2023-06-09:18,21,24,7,5,97,2023-06-09T23:30:00,2023-06-09T18:00:00,1686333600
25,105.7,2023-06-09:17,21.7,34.7,9,6,89.7,2023-06-09T22:30:00,2023-06-09T17:00:00,1686330000
29,115.3,2023-06-09:16,22.3,45.3,11,7,82.3,2023-06-09T21:30:00,2023-06-09T16:00:00,1686326400
33,125,2023-06-09:15,23,56,13,8,75,2023-06-09T20:30:00,2023-06-09T15:00:00,1686322800
35,108.7,2023-06-09:14,16.7,75,13,8,62,2023-06-09T19:30:00,2023-06-09T14:00:00,1686319200
43,92.3,2023-06-09:13,10.3,94,13,8,49,2023-06-09T18:30:00,2023-06-09T13:00:00,1686315600
52,76,2023-06-09:12,4,113,13,8,36,2023-06-09T17:30:00,2023-06-09T12:00:00,1686312000
51,73.7,2023-06-09:11,3.3,110.3,20,11.67,35.7,2023-06-09T16:30:00,2023-06-09T11:00:00,1686308400
57,71.3,2023-06-09:10,2.7,107.7,27,15.33,35.3,2023-06-09T15:30:00,2023-06-09T10:00:00,1686304800
65,69,2023-06-09:09,2,105,34,19,35,2023-06-09T14:30:00,2023-06-09T09:00:00,1686301200
64,72.3,2023-06-09:08,2.7,97,32.7,18.33,40.3,2023-06-09T13:30:00,2023-06-09T08:00:00,1686297600
62,75.7,2023-06-09:07,3.3,89,31.3,17.67,45.7,2023-06-09T12:30:00,2023-06-09T07:00:00,1686294000
61,79,2023-06-09:06,4,81,30,17,51,2023-06-09T11:30:00,2023-06-09T06:00:00,1686290400
56,80.7,2023-06-09:05,4.7,67.7,26,14.67,57,2023-06-09T10:30:00,2023-06-09T05:00:00,1686286800
51,82.3,2023-06-09:04,5.3,54.3,22,12.33,63,2023-06-09T09:30:00,2023-06-09T04:00:00,1686283200
42,84,2023-06-09:03,6,41,18,10,69,2023-06-09T08:30:00,2023-06-09T03:00:00,1686279600
44,82,2023-06-09:02,6.3,36.7,18.3,10.67,60.7,2023-06-09T07:30:00,2023-06-09T02:00:00,1686276000
47,80,2023-06-09:01,6.7,32.3,18.7,11.33,52.3,2023-06-09T06:30:00,2023-06-09T01:00:00,1686272400
50,78,2023-06-09:00,7,28,19,12,44,2023-06-09T05:30:00,2023-06-09T00:00:00,1686268800
47,78.3,2023-06-08:23,8.3,28.3,18,11.33,48.7,2023-06-09T04:30:00,2023-06-08T23:00:00,1686265200
44,78.7,2023-06-08:22,9.7,28.7,17,10.67,53.3,2023-06-09T03:30:00,2023-06-08T22:00:00,1686261600
42,79,2023-06-08:21,11,29,16,10,58,2023-06-09T02:30:00,2023-06-08T21:00:00,1686258000
43,101.7,2023-06-08:20,19.7,25.3,17,10.33,89.3,2023-06-09T01:30:00,2023-06-08T20:00:00,1686254400
44,124.3,2023-06-08:19,28.3,21.7,18,10.67,120.7,2023-06-09T00:30:00,2023-06-08T19:00:00,1686250800
46,147,2023-06-08:18,37,18,19,11,152,2023-06-08T23:30:00,2023-06-08T18:00:00,1686247200
54,151.7,2023-06-08:17,35.3,30,23.3,13.67,121,2023-06-08T22:30:00,2023-06-08T17:00:00,1686243600
59,156.3,2023-06-08:16,33.7,42,27.7,16.33,90,2023-06-08T21:30:00,2023-06-08T16:00:00,1686240000
65,161,2023-06-08:15,32,54,32,19,59,2023-06-08T20:30:00,2023-06-08T15:00:00,1686236400
64,135.3,2023-06-08:14,22.7,75.7,31.7,18.33,55,2023-06-08T19:30:00,2023-06-08T14:00:00,1686232800
62,109.7,2023-06-08:13,13.3,97.3,31.3,17.67,51,2023-06-08T18:30:00,2023-06-08T13:00:00,1686229200
61,84,2023-06-08:12,4,119,31,17,47,2023-06-08T17:30:00,2023-06-08T12:00:00,1686225600
68,83.3,2023-06-08:11,3.3,118,39,20.33,47,2023-06-08T16:30:00,2023-06-08T11:00:00,1686222000
75,82.7,2023-06-08:10,2.7,117,47,23.67,47,2023-06-08T15:30:00,2023-06-08T10:00:00,1686218400
82,82,2023-06-08:09,2,116,55,27,47,2023-06-08T14:30:00,2023-06-08T09:00:00,1686214800
78,85.7,2023-06-08:08,3,105.7,51.3,25,51.3,2023-06-08T13:30:00,2023-06-08T08:00:00,1686211200
74,89.3,2023-06-08:07,4,95.3,47.7,23,55.7,2023-06-08T12:30:00,2023-06-08T07:00:00,1686207600
69,93,2023-06-08:06,5,85,44,21,60,2023-06-08T11:30:00,2023-06-08T06:00:00,1686204000
63,90.7,2023-06-08:05,5,72.3,38,18,60,2023-06-08T10:30:00,2023-06-08T05:00:00,1686200400
56,88.3,2023-06-08:04,5,59.7,32,15,60,2023-06-08T09:30:00,2023-06-08T04:00:00,1686196800
50,86,2023-06-08:03,5,47,26,12,60,2023-06-08T08:30:00,2023-06-08T03:00:00,1686193200
49,84,2023-06-08:02,5.3,43,24,11.67,54.7,2023-06-08T07:30:00,2023-06-08T02:00:00,1686189600
47,82,2023-06-08:01,5.7,39,22,11.33,49.3,2023-06-08T06:30:00,2023-06-08T01:00:00,1686186000
46,80,2023-06-08:00,6,35,20,11,44,2023-06-08T05:30:00,2023-06-08T00:00:00,1686182400
44,81.3,2023-06-07:23,7.3,34.3,19.7,10.67,44.7,2023-06-08T04:30:00,2023-06-07T23:00:00,1686178800
43,82.7,2023-06-07:22,8.7,33.7,19.3,10.33,45.3,2023-06-08T03:30:00,2023-06-07T22:00:00,1686175200
42,84,2023-06-07:21,10,33,19,10,46,2023-06-08T02:30:00,2023-06-07T21:00:00,1686171600
43,100.7,2023-06-07:20,16.3,30.7,19.7,10.33,76,2023-06-08T01:30:00,2023-06-07T20:00:00,1686168000
44,117.3,2023-06-07:19,22.7,28.3,20.3,10.67,106,2023-06-08T00:30:00,2023-06-07T19:00:00,1686164400
46,134,2023-06-07:18,29,26,21,11,136,2023-06-07T23:30:00,2023-06-07T18:00:00,1686160800
50,137.7,2023-06-07:17,28.3,38.3,22,12,125.7,2023-06-07T22:30:00,2023-06-07T17:00:00,1686157200
52,141.3,2023-06-07:16,27.7,50.7,23,13,115.3,2023-06-07T21:30:00,2023-06-07T16:00:00,1686153600
54,145,2023-06-07:15,27,63,24,14,105,2023-06-07T20:30:00,2023-06-07T15:00:00,1686150000
54,125.3,2023-06-07:14,19.3,83.3,24,14,84,2023-06-07T19:30:00,2023-06-07T14:00:00,1686146400
54,105.7,2023-06-07:13,11.7,103.7,24,14,63,2023-06-07T18:30:00,2023-06-07T13:00:00,1686142800
55,86,2023-06-07:12,4,124,24,14,42,2023-06-07T17:30:00,2023-06-07T12:00:00,1686139200
62,85.3,2023-06-07:11,3.3,123.7,32.7,17.67,42.7,2023-06-07T16:30:00,2023-06-07T11:00:00,1686135600
70,84.7,2023-06-07:10,2.7,123.3,41.3,21.33,43.3,2023-06-07T15:30:00,2023-06-07T10:00:00,1686132000
78,84,2023-06-07:09,2,123,50,25,44,2023-06-07T14:30:00,2023-06-07T09:00:00,1686128400
74,88,2023-06-07:08,3,115,46.3,23.33,52.3,2023-06-07T13:30:00,2023-06-07T08:00:00,1686124800
71,92,2023-06-07:07,4,107,42.7,21.67,60.7,2023-06-07T12:30:00,2023-06-07T07:00:00,1686121200
67,96,2023-06-07:06,5,99,39,20,69,2023-06-07T11:30:00,2023-06-07T06:00:00,1686117600
60,97,2023-06-07:05,6,81,32.7,16.67,71.7,2023-06-07T10:30:00,2023-06-07T05:00:00,1686114000
53,98,2023-06-07:04,7,63,26.3,13.33,74.3,2023-06-07T09:30:00,2023-06-07T04:00:00,1686110400
42,99,2023-06-07:03,8,45,20,10,77,2023-06-07T08:30:00,2023-06-07T03:00:00,1686106800
47,101.7,2023-06-07:02,10,38.7,21,11.33,71,2023-06-07T07:30:00,2023-06-07T02:00:00,1686103200
51,104.3,2023-06-07:01,12,32.3,22,12.67,65,2023-06-07T06:30:00,2023-06-07T01:00:00,1686099600
54,107,2023-06-07:00,14,26,23,14,59,2023-06-07T05:30:00,2023-06-07T00:00:00,1686096000
54,109,2023-06-06:23,16,25.7,23.3,14,66.7,2023-06-07T04:30:00,2023-06-06T23:00:00,1686092400
54,111,2023-06-06:22,18,25.3,23.7,14,74.3,2023-06-07T03:30:00,2023-06-06T22:00:00,1686088800
54,113,2023-06-06:21,20,25,24,14,82,2023-06-07T02:30:00,2023-06-06T21:00:00,1686085200
52,128.3,2023-06-06:20,26.7,23.3,23,13,114.7,2023-06-07T01:30:00,2023-06-06T20:00:00,1686081600
50,143.7,2023-06-06:19,33.3,21.7,22,12,147.3,2023-06-07T00:30:00,2023-06-06T19:00:00,1686078000
46,159,2023-06-06:18,40,20,21,11,180,2023-06-06T23:30:00,2023-06-06T18:00:00,1686074400
56,170.7,2023-06-06:17,39,33,27.3,15,143.7,2023-06-06T22:30:00,2023-06-06T17:00:00,1686070800
65,182.3,2023-06-06:16,38,46,33.7,19,107.3,2023-06-06T21:30:00,2023-06-06T16:00:00,1686067200
74,194,2023-06-06:15,37,59,40,23,71,2023-06-06T20:30:00,2023-06-06T15:00:00,1686063600
70,159.7,2023-06-06:14,26,82.7,39.7,21.33,63.3,2023-06-06T19:30:00,2023-06-06T14:00:00,1686060000
67,125.3,2023-06-06:13,15,106.3,39.3,19.67,55.7,2023-06-06T18:30:00,2023-06-06T13:00:00,1686056400
63,91,2023-06-06:12,4,130,39,18,48,2023-06-06T17:30:00,2023-06-06T12:00:00,1686052800
71,91,2023-06-06:11,3.3,131.3,47.7,21.67,49,2023-06-06T16:30:00,2023-06-06T11:00:00,1686049200
79,91,2023-06-06:10,2.7,132.7,56.3,25.33,50,2023-06-06T15:30:00,2023-06-06T10:00:00,1686045600
87,91,2023-06-06:09,2,134,65,29,51,2023-06-06T14:30:00,2023-06-06T09:00:00,1686042000
82,93.7,2023-06-06:08,3,124.3,60.7,27,57.3,2023-06-06T13:30:00,2023-06-06T08:00:00,1686038400
78,96.3,2023-06-06:07,4,114.7,56.3,25,63.7,2023-06-06T12:30:00,2023-06-06T07:00:00,1686034800
74,99,2023-06-06:06,5,105,52,23,70,2023-06-06T11:30:00,2023-06-06T06:00:00,1686031200
67,99,2023-06-06:05,6,85.7,46,20,75.7,2023-06-06T10:30:00,2023-06-06T05:00:00,1686027600
61,99,2023-06-06:04,7,66.3,40,17,81.3,2023-06-06T09:30:00,2023-06-06T04:00:00,1686024000
54,99,2023-06-06:03,8,47,34,14,87,2023-06-06T08:30:00,2023-06-06T03:00:00,1686020400
56,101,2023-06-06:02,10,39.7,33.3,15,80.7,2023-06-06T07:30:00,2023-06-06T02:00:00,1686016800
59,103,2023-06-06:01,12,32.3,32.7,16,74.3,2023-06-06T06:30:00,2023-06-06T01:00:00,1686013200
61,105,2023-06-06:00,14,25,32,17,68,2023-06-06T05:30:00,2023-06-06T00:00:00,1686009600
62,109.3,2023-06-05:23,17,24,32.3,17.33,74.7,2023-06-06T04:30:00,2023-06-05T23:00:00,1686006000
62,113.7,2023-06-05:22,20,23,32.7,17.67,81.3,2023-06-06T03:30:00,2023-06-05T22:00:00,1686002400
63,118,2023-06-05:21,23,22,33,18,88,2023-06-06T02:30:00,2023-06-05T21:00:00,1685998800
63,136.7,2023-06-05:20,29.7,20.3,32.7,18,113.3,2023-06-06T01:30:00,2023-06-05T20:00:00,1685995200
63,155.3,2023-06-05:19,36.3,18.7,32.3,18,138.7,2023-06-06T00:30:00,2023-06-05T19:00:00,1685991600
63,174,2023-06-05:18,43,17,32,18,164,2023-06-05T23:30:00,2023-06-05T18:00:00,1685988000
67,176.7,2023-06-05:17,40.3,32.3,35.7,20,135,2023-06-05T22:30:00,2023-06-05T17:00:00,1685984400
72,179.3,2023-06-05:16,37.7,47.7,39.3,22,106,2023-06-05T21:30:00,2023-06-05T16:00:00,1685980800
76,182,2023-06-05:15,35,63,43,24,77,2023-06-05T20:30:00,2023-06-05T15:00:00,1685977200
74,153.3,2023-06-05:14,24.7,88.7,44.7,23.33,69.3,2023-06-05T19:30:00,2023-06-05T14:00:00,1685973600
73,124.7,2023-06-05:13,14.3,114.3,46.3,22.67,61.7,2023-06-05T18:30:00,2023-06-05T13:00:00,1685970000
75,96,2023-06-05:12,4,140,48,22,54,2023-06-05T17:30:00,2023-06-05T12:00:00,1685966400
74,94.7,2023-06-05:11,3.3,138.7,51,23.33,53,2023-06-05T16:30:00,2023-06-05T11:00:00,1685962800
77,93.3,2023-06-05:10,2.7,137.3,54,24.67,52,2023-06-05T15:30:00,2023-06-05T10:00:00,1685959200
80,92,2023-06-05:09,2,136,57,26,51,2023-06-05T14:30:00,2023-06-05T09:00:00,1685955600
78,96,2023-06-05:08,3,127.7,55.3,25,57.7,2023-06-05T13:30:00,2023-06-05T08:00:00,1685952000
76,100,2023-06-05:07,4,119.3,53.7,24,64.3,2023-06-05T12:30:00,2023-06-05T07:00:00,1685948400
74,104,2023-06-05:06,5,111,52,23,71,2023-06-05T11:30:00,2023-06-05T06:00:00,1685944800
67,102.3,2023-06-05:05,6,90,45.3,20,74.3,2023-06-05T10:30:00,2023-06-05T05:00:00,1685941200
61,100.7,2023-06-05:04,7,69,38.7,17,77.7,2023-06-05T09:30:00,2023-06-05T04:00:00,1685937600
54,99,2023-06-05:03,8,48,32,14,81,2023-06-05T08:30:00,2023-06-05T03:00:00,1685934000
52,93.3,2023-06-05:02,8,41,27.3,13,71,2023-06-05T07:30:00,2023-06-05T02:00:00,1685930400
50,87.7,2023-06-05:01,8,34,22.7,12,61,2023-06-05T06:30:00,2023-06-05T01:00:00,1685926800
46,82,2023-06-05:00,8,27,18,11,51,2023-06-05T05:30:00,2023-06-05T00:00:00,1685923200
42,90,2023-06-04:23,11.7,27.3,16.3,10,66.7,2023-06-05T04:30:00,2023-06-04T23:00:00,1685919600
37,98,2023-06-04:22,15.3,27.7,14.7,9,82.3,2023-06-05T03:30:00,2023-06-04T22:00:00,1685916000
33,106,2023-06-04:21,19,28,13,8,98,2023-06-05T02:30:00,2023-06-04T21:00:00,1685912400
47,147.7,2023-06-04:20,29,26.3,18.7,11.33,104.7,2023-06-05T01:30:00,2023-06-04T20:00:00,1685908800
56,189.3,2023-06-04:19,39,24.7,24.3,14.67,111.3,2023-06-05T00:30:00,2023-06-04T19:00:00,1685905200
63,231,2023-06-04:18,49,23,30,18,118,2023-06-04T23:30:00,2023-06-04T18:00:00,1685901600
74,226.3,2023-06-04:17,46,37.7,39,23.33,97.7,2023-06-04T22:30:00,2023-06-04T17:00:00,1685898000
86,221.7,2023-06-04:16,43,52.3,48,28.67,77.3,2023-06-04T21:30:00,2023-06-04T16:00:00,1685894400
98,217,2023-06-04:15,40,67,57,34,57,2023-06-04T20:30:00,2023-06-04T15:00:00,1685890800
87,177,2023-06-04:14,28,90.7,50.3,29,55.7,2023-06-04T19:30:00,2023-06-04T14:00:00,1685887200
76,137,2023-06-04:13,16,114.3,43.7,24,54.3,2023-06-04T18:30:00,2023-06-04T13:00:00,1685883600
72,97,2023-06-04:12,4,138,37,19,53,2023-06-04T17:30:00,2023-06-04T12:00:00,1685880000
70,95.7,2023-06-04:11,3.3,135.7,43.3,21.33,53.7,2023-06-04T16:30:00,2023-06-04T11:00:00,1685876400
75,94.3,2023-06-04:10,2.7,133.3,49.7,23.67,54.3,2023-06-04T15:30:00,2023-06-04T10:00:00,1685872800
80,93,2023-06-04:09,2,131,56,26,55,2023-06-04T14:30:00,2023-06-04T09:00:00,1685869200
74,94.3,2023-06-04:08,3,120.3,50.7,23.33,58.7,2023-06-04T13:30:00,2023-06-04T08:00:00,1685865600
69,95.7,2023-06-04:07,4,109.7,45.3,20.67,62.3,2023-06-04T12:30:00,2023-06-04T07:00:00,1685862000
63,97,2023-06-04:06,5,99,40,18,66,2023-06-04T11:30:00,2023-06-04T06:00:00,1685858400
58,99,2023-06-04:05,6.3,80.3,34.3,15.67,73,2023-06-04T10:30:00,2023-06-04T05:00:00,1685854800
53,101,2023-06-04:04,7.7,61.7,28.7,13.33,80,2023-06-04T09:30:00,2023-06-04T04:00:00,1685851200
46,103,2023-06-04:03,9,43,23,11,87,2023-06-04T08:30:00,2023-06-04T03:00:00,1685847600
47,98.3,2023-06-04:02,9.3,35.7,21.7,11.33,77,2023-06-04T07:30:00,2023-06-04T02:00:00,1685844000
49,93.7,2023-06-04:01,9.7,28.3,20.3,11.67,67,2023-06-04T06:30:00,2023-06-04T01:00:00,1685840400
50,89,2023-06-04:00,10,21,19,12,57,2023-06-04T05:30:00,2023-06-04T00:00:00,1685836800
49,96.7,2023-06-03:23,14,18.7,18.7,11.67,68,2023-06-04T04:30:00,2023-06-03T23:00:00,1685833200
47,104.3,2023-06-03:22,18,16.3,18.3,11.33,79,2023-06-04T03:30:00,2023-06-03T22:00:00,1685829600
46,112,2023-06-03:21,22,14,18,11,90,2023-06-04T02:30:00,2023-06-03T21:00:00,1685826000
51,124.7,2023-06-03:20,24.7,17.3,20,12.33,99,2023-06-04T01:30:00,2023-06-03T20:00:00,1685822400
54,137.3,2023-06-03:19,27.3,20.7,22,13.67,108,2023-06-04T00:30:00,2023-06-03T19:00:00,1685818800
56,150,2023-06-03:18,30,24,24,15,117,2023-06-03T23:30:00,2023-06-03T18:00:00,1685815200
