aqi,co,datetime,no2,o3,pm10,pm25,so2,timestamp_local,timestamp_utc,ts
40,122.7,2023-06-22:07,2,86.7,9.7,6.67,1,2023-06-22T12:30:00,2023-06-22T07:00:00,1687417200
38,122,2023-06-22:06,2,83,10,7,1,2023-06-22T11:30:00,2023-06-22T06:00:00,1687413600
39,124.3,2023-06-22:05,2.3,85.3,9.3,6.33,1.3,2023-06-22T10:30:00,2023-06-22T05:00:00,1687410000
41,126.7,2023-06-22:04,2.7,87.7,8.7,5.67,1.7,2023-06-22T09:30:00,2023-06-22T04:00:00,1687406400
42,129,2023-06-22:03,3,90,8,5,2,2023-06-22T08:30:00,2023-06-22T03:00:00,1687402800
39,139.3,2023-06-22:02,3.7,83.3,10.3,6.67,2.3,2023-06-22T07:30:00,2023-06-22T02:00:00,1687399200
35,149.7,2023-06-22:01,4.3,76.7,12.7,8.33,2.7,2023-06-22T06:30:00,2023-06-22T01:00:00,1687395600
42,160,2023-06-22:00,5,70,15,10,3,2023-06-22T05:30:00,2023-06-22T00:00:00,1687392000
43,154,2023-06-21:23,4.7,75.3,15.3,10.33,2.7,2023-06-22T04:30:00,2023-06-21T23:00:00,1687388400
44,148,2023-06-21:22,4.3,80.7,15.7,10.67,2.3,2023-06-22T03:30:00,2023-06-21T22:00:00,1687384800
46,142,2023-06-21:21,4,86,16,11,2,2023-06-22T02:30:00,2023-06-21T21:00:00,1687381200
50,142.7,2023-06-21:20,4.3,88.3,17,12,2,2023-06-22T01:30:00,2023-06-21T20:00:00,1687377600
52,143.3,2023-06-21:19,4.7,90.7,18,13,2,2023-06-22T00:30:00,2023-06-21T19:00:00,1687374000
54,144,2023-06-21:18,5,93,19,14,2,2023-06-21T23:30:00,2023-06-21T18:00:00,1687370400
55,147.3,2023-06-21:17,5.7,94,20,14.33,2.7,2023-06-21T22:30:00,2023-06-21T17:00:00,1687366800
56,150.7,2023-06-21:16,6.3,95,21,14.67,3.3,2023-06-21T21:30:00,2023-06-21T16:00:00,1687363200
56,154,2023-06-21:15,7,96,22,15,4,2023-06-21T20:30:00,2023-06-21T15:00:00,1687359600
54,147,2023-06-21:14,5.7,98.3,20.7,14,4,2023-06-21T19:30:00,2023-06-21T14:00:00,1687356000
52,140,2023-06-21:13,4.3,100.7,19.3,13,4,2023-06-21T18:30:00,2023-06-21T13:00:00,1687352400
50,133,2023-06-21:12,3,103,18,12,4,2023-06-21T17:30:00,2023-06-21T12:00:00,1687348800
50,133.7,2023-06-21:11,2.3,107.3,16.7,11.33,3.3,2023-06-21T16:30:00,2023-06-21T11:00:00,1687345200
52,134.3,2023-06-21:10,1.7,111.7,15.3,10.67,2.7,2023-06-21T15:30:00,2023-06-21T10:00:00,1687341600
54,135,2023-06-21:09,1,116,14,10,2,2023-06-21T14:30:00,2023-06-21T09:00:00,1687338000
52,136,2023-06-21:08,1.3,113,13.7,9.67,2.3,2023-06-21T13:30:00,2023-06-21T08:00:00,1687334400
51,137,2023-06-21:07,1.7,110,13.3,9.33,2.7,2023-06-21T12:30:00,2023-06-21T07:00:00,1687330800
49,138,2023-06-21:06,2,107,13,9,3,2023-06-21T11:30:00,2023-06-21T06:00:00,1687327200
46,146.7,2023-06-21:05,3,99.7,12.3,8.67,3,2023-06-21T10:30:00,2023-06-21T05:00:00,1687323600
43,155.3,2023-06-21:04,4,92.3,11.7,8.33,3,2023-06-21T09:30:00,2023-06-21T04:00:00,1687320000
39,164,2023-06-21:03,5,85,11,8,3,2023-06-21T08:30:00,2023-06-21T03:00:00,1687316400
39,166.7,2023-06-21:02,4.7,83.3,11,8,3,2023-06-21T07:30:00,2023-06-21T02:00:00,1687312800
38,169.3,2023-06-21:01,4.3,81.7,11,8,3,2023-06-21T06:30:00,2023-06-21T01:00:00,1687309200
37,172,2023-06-21:00,4,80,11,8,3,2023-06-21T05:30:00,2023-06-21T00:00:00,1687305600
37,171.3,2023-06-20:23,4,81,12,8.67,2.7,2023-06-21T04:30:00,2023-06-20T23:00:00,1687302000
39,170.7,2023-06-20:22,4,82,13,9.33,2.3,2023-06-21T03:30:00,2023-06-20T22:00:00,1687298400
42,170,2023-06-20:21,4,83,14,10,2,2023-06-21T02:30:00,2023-06-20T21:00:00,1687294800
44,170.7,2023-06-20:20,4.7,83,15,10.67,2.3,2023-06-21T01:30:00,2023-06-20T20:00:00,1687291200
47,171.3,2023-06-20:19,5.3,83,16,11.33,2.7,2023-06-21T00:30:00,2023-06-20T19:00:00,1687287600
50,172,2023-06-20:18,6,83,17,12,3,2023-06-20T23:30:00,2023-06-20T18:00:00,1687284000
52,168.7,2023-06-20:17,6.3,86,18.7,13,3,2023-06-20T22:30:00,2023-06-20T17:00:00,1687280400
54,165.3,2023-06-20:16,6.7,89,20.3,14,3,2023-06-20T21:30:00,2023-06-20T16:00:00,1687276800
56,162,2023-06-20:15,7,92,22,15,3,2023-06-20T20:30:00,2023-06-20T15:00:00,1687273200
58,156,2023-06-20:14,6.7,92.3,22.7,15.67,3,2023-06-20T19:30:00,2023-06-20T14:00:00,1687269600
59,150,2023-06-20:13,6.3,92.7,23.3,16.33,3,2023-06-20T18:30:00,2023-06-20T13:00:00,1687266000
61,144,2023-06-20:12,6,93,24,17,3,2023-06-20T17:30:00,2023-06-20T12:00:00,1687262400
59,140,2023-06-20:11,4.3,99.7,23,16.33,3,2023-06-20T16:30:00,2023-06-20T11:00:00,1687258800
58,136,2023-06-20:10,2.7,106.3,22,15.67,3,2023-06-20T15:30:00,2023-06-20T10:00:00,1687255200
56,132,2023-06-20:09,1,113,21,15,3,2023-06-20T14:30:00,2023-06-20T09:00:00,1687251600
56,131.3,2023-06-20:08,1,112.3,21,15,2.7,2023-06-20T13:30:00,2023-06-20T08:00:00,1687248000
56,130.7,2023-06-20:07,1,111.7,21,15,2.3,2023-06-20T12:30:00,2023-06-20T07:00:00,1687244400
56,130,2023-06-20:06,1,111,21,15,2,2023-06-20T11:30:00,2023-06-20T06:00:00,1687240800
58,135,2023-06-20:05,1.7,106.3,22.3,15.67,2,2023-06-20T10:30:00,2023-06-20T05:00:00,1687237200
59,140,2023-06-20:04,2.3,101.7,23.7,16.33,2,2023-06-20T09:30:00,2023-06-20T04:00:00,1687233600
61,145,2023-06-20:03,3,97,25,17,2,2023-06-20T08:30:00,2023-06-20T03:00:00,1687230000
64,149.3,2023-06-20:02,3.7,90.3,26.3,18.33,2.3,2023-06-20T07:30:00,2023-06-20T02:00:00,1687226400
67,153.7,2023-06-20:01,4.3,83.7,27.7,19.67,2.7,2023-06-20T06:30:00,2023-06-20T01:00:00,1687222800
69,158,2023-06-20:00,5,77,29,21,3,2023-06-20T05:30:00,2023-06-20T00:00:00,1687219200
71,162,2023-06-19:23,5.7,75.3,30,21.67,3,2023-06-20T04:30:00,2023-06-19T23:00:00,1687215600
72,166,2023-06-19:22,6.3,73.7,31,22.33,3,2023-06-20T03:30:00,2023-06-19T22:00:00,1687212000
74,170,2023-06-19:21,7,72,32,23,3,2023-06-20T02:30:00,2023-06-19T21:00:00,1687208400
72,168.7,2023-06-19:20,7.3,74.7,31.3,22.33,3,2023-06-20T01:30:00,2023-06-19T20:00:00,1687204800
71,167.3,2023-06-19:19,7.7,77.3,30.7,21.67,3,2023-06-20T00:30:00,2023-06-19T19:00:00,1687201200
69,166,2023-06-19:18,8,80,30,21,3,2023-06-19T23:30:00,2023-06-19T18:00:00,1687197600
70,160,2023-06-19:17,7.3,84.7,30.3,21.33,3,2023-06-19T22:30:00,2023-06-19T17:00:00,1687194000
71,154,2023-06-19:16,6.7,89.3,30.7,21.67,3,2023-06-19T21:30:00,2023-06-19T16:00:00,1687190400
72,148,2023-06-19:15,6,94,31,22,3,2023-06-19T20:30:00,2023-06-19T15:00:00,1687186800
73,142.3,2023-06-19:14,5.3,96.7,32,22.67,3,2023-06-19T19:30:00,2023-06-19T14:00:00,1687183200
74,136.7,2023-06-19:13,4.7,99.3,33,23.33,3,2023-06-19T18:30:00,2023-06-19T13:00:00,1687179600
76,131,2023-06-19:12,4,102,34,24,3,2023-06-19T17:30:00,2023-06-19T12:00:00,1687176000
67,132.3,2023-06-19:11,3,105.7,28,19.67,3,2023-06-19T16:30:00,2023-06-19T11:00:00,1687172400
57,133.7,2023-06-19:10,2,109.3,22,15.33,3,2023-06-19T15:30:00,2023-06-19T10:00:00,1687168800
52,135,2023-06-19:09,1,113,16,11,3,2023-06-19T14:30:00,2023-06-19T09:00:00,1687165200
52,137.7,2023-06-19:08,1,112,15.7,10.67,2.7,2023-06-19T13:30:00,2023-06-19T08:00:00,1687161600
51,140.3,2023-06-19:07,1,111,15.3,10.33,2.3,2023-06-19T12:30:00,2023-06-19T07:00:00,1687158000
51,143,2023-06-19:06,1,110,15,10,2,2023-06-19T11:30:00,2023-06-19T06:00:00,1687154400
43,162.3,2023-06-19:05,5,93.7,14.3,9.67,2,2023-06-19T10:30:00,2023-06-19T05:00:00,1687150800
39,181.7,2023-06-19:04,9,77.3,13.7,9.33,2,2023-06-19T09:30:00,2023-06-19T04:00:00,1687147200
37,201,2023-06-19:03,13,61,13,9,2,2023-06-19T08:30:00,2023-06-19T03:00:00,1687143600
37,192.7,2023-06-19:02,10.7,62.3,13,9,2,2023-06-19T07:30:00,2023-06-19T02:00:00,1687140000
37,184.3,2023-06-19:01,8.3,63.7,13,9,2,2023-06-19T06:30:00,2023-06-19T01:00:00,1687136400
37,176,2023-06-19:00,6,65,13,9,2,2023-06-19T05:30:00,2023-06-19T00:00:00,1687132800
46,184,2023-06-18:23,7.3,62,15.7,11,2.7,2023-06-19T04:30:00,2023-06-18T23:00:00,1687129200
52,192,2023-06-18:22,8.7,59,18.3,13,3.3,2023-06-19T03:30:00,2023-06-18T22:00:00,1687125600
56,200,2023-06-18:21,10,56,21,15,4,2023-06-19T02:30:00,2023-06-18T21:00:00,1687122000
54,201,2023-06-18:20,11.3,57.7,19.7,14,3.7,2023-06-19T01:30:00,2023-06-18T20:00:00,1687118400
52,202,2023-06-18:19,12.7,59.3,18.3,13,3.3,2023-06-19T00:30:00,2023-06-18T19:00:00,1687114800
50,203,2023-06-18:18,14,61,17,12,3,2023-06-18T23:30:00,2023-06-18T18:00:00,1687111200
46,198.3,2023-06-18:17,14,64,15.7,11,3,2023-06-18T22:30:00,2023-06-18T17:00:00,1687107600
42,193.7,2023-06-18:16,14,67,14.3,10,3,2023-06-18T21:30:00,2023-06-18T16:00:00,1687104000
37,189,2023-06-18:15,14,70,13,9,3,2023-06-18T20:30:00,2023-06-18T15:00:00,1687100400
36,183,2023-06-18:14,14,68.3,12.7,8.67,2.7,2023-06-18T19:30:00,2023-06-18T14:00:00,1687096800
35,177,2023-06-18:13,14,66.7,12.3,8.33,2.3,2023-06-18T18:30:00,2023-06-18T13:00:00,1687093200
33,171,2023-06-18:12,14,65,12,8,2,2023-06-18T17:30:00,2023-06-18T12:00:00,1687089600
33,162,2023-06-18:11,10.7,72.3,12,8,2,2023-06-18T16:30:00,2023-06-18T11:00:00,1687086000
37,153,2023-06-18:10,7.3,79.7,12,8,2,2023-06-18T15:30:00,2023-06-18T10:00:00,1687082400
40,144,2023-06-18:09,4,87,12,8,2,2023-06-18T14:30:00,2023-06-18T09:00:00,1687078800
39,148.3,2023-06-18:08,5,85,12,8,2,2023-06-18T13:30:00,2023-06-18T08:00:00,1687075200
38,152.7,2023-06-18:07,6,83,12,8,2,2023-06-18T12:30:00,2023-06-18T07:00:00,1687071600
37,157,2023-06-18:06,7,81,12,8,2,2023-06-18T11:30:00,2023-06-18T06:00:00,1687068000
38,157.7,2023-06-18:05,7.3,81.7,10.7,7.33,1.7,2023-06-18T10:30:00,2023-06-18T05:00:00,1687064400
38,158.3,2023-06-18:04,7.7,82.3,9.3,6.67,1.3,2023-06-18T09:30:00,2023-06-18T04:00:00,1687060800
38,159,2023-06-18:03,8,83,8,6,1,2023-06-18T08:30:00,2023-06-18T03:00:00,1687057200
41,153.3,2023-06-18:02,6.3,87.7,10,7.33,1.3,2023-06-18T07:30:00,2023-06-18T02:00:00,1687053600
43,147.7,2023-06-18:01,4.7,92.3,12,8.67,1.7,2023-06-18T06:30:00,2023-06-18T01:00:00,1687050000
45,142,2023-06-18:00,3,97,14,10,2,2023-06-18T05:30:00,2023-06-18T00:00:00,1687046400
51,141,2023-06-17:23,3,99,17.3,12.33,2.3,2023-06-18T04:30:00,2023-06-17T23:00:00,1687042800
56,140,2023-06-17:22,3,101,20.7,14.67,2.7,2023-06-18T03:30:00,2023-06-17T22:00:00,1687039200
61,139,2023-06-17:21,3,103,24,17,3,2023-06-18T02:30:00,2023-06-17T21:00:00,1687035600
63,138.7,2023-06-17:20,3.3,105,25.3,18,3,2023-06-18T01:30:00,2023-06-17T20:00:00,1687032000
65,138.3,2023-06-17:19,3.7,107,26.7,19,3,2023-06-18T00:30:00,2023-06-17T19:00:00,1687028400
67,138,2023-06-17:18,4,109,28,20,3,2023-06-17T23:30:00,2023-06-17T18:00:00,1687024800
72,140,2023-06-17:17,4.7,106.3,31.3,22.33,3,2023-06-17T22:30:00,2023-06-17T17:00:00,1687021200
77,142,2023-06-17:16,5.3,103.7,34.7,24.67,3,2023-06-17T21:30:00,2023-06-17T16:00:00,1687017600
82,144,2023-06-17:15,6,101,38,27,3,2023-06-17T20:30:00,2023-06-17T15:00:00,1687014000
82,142,2023-06-17:14,6,98,38,26.67,3,2023-06-17T19:30:00,2023-06-17T14:00:00,1687010400
81,140,2023-06-17:13,6,95,38,26.33,3,2023-06-17T18:30:00,2023-06-17T13:00:00,1687006800
80,138,2023-06-17:12,6,92,38,26,3,2023-06-17T17:30:00,2023-06-17T12:00:00,1687003200
72,132.3,2023-06-17:11,4.7,98.7,32,22,3,2023-06-17T16:30:00,2023-06-17T11:00:00,1686999600
63,126.7,2023-06-17:10,3.3,105.3,26,18,3,2023-06-17T15:30:00,2023-06-17T10:00:00,1686996000
54,121,2023-06-17:09,2,112,20,14,3,2023-06-17T14:30:00,2023-06-17T09:00:00,1686992400
55,121,2023-06-17:08,2,110.3,20.3,14.33,3,2023-06-17T13:30:00,2023-06-17T08:00:00,1686988800
56,121,2023-06-17:07,2,108.7,20.7,14.67,3,2023-06-17T12:30:00,2023-06-17T07:00:00,1686985200
56,121,2023-06-17:06,2,107,21,15,3,2023-06-17T11:30:00,2023-06-17T06:00:00,1686981600
55,125.3,2023-06-17:05,2.3,108.3,20,14.33,3,2023-06-17T10:30:00,2023-06-17T05:00:00,1686978000
54,129.7,2023-06-17:04,2.7,109.7,19,13.67,3,2023-06-17T09:30:00,2023-06-17T04:00:00,1686974400
52,134,2023-06-17:03,3,111,18,13,3,2023-06-17T08:30:00,2023-06-17T03:00:00,1686970800
53,132.7,2023-06-17:02,2.7,115.7,17.3,12.33,3.7,2023-06-17T07:30:00,2023-06-17T02:00:00,1686967200
50,131.3,2023-06-17:01,2.3,120.3,16.7,11.67,4.3,2023-06-17T06:30:00,2023-06-17T01:00:00,1686963600
56,130,2023-06-17:00,2,125,16,11,5,2023-06-17T05:30:00,2023-06-17T00:00:00,1686960000
55,129.7,2023-06-16:23,2,124,15.7,10.67,4.7,2023-06-17T04:30:00,2023-06-16T23:00:00,1686956400
54,129.3,2023-06-16:22,2,123,15.3,10.33,4.3,2023-06-17T03:30:00,2023-06-16T22:00:00,1686952800
52,129,2023-06-16:21,2,122,15,10,4,2023-06-17T02:30:00,2023-06-16T21:00:00,1686949200
51,130.3,2023-06-16:20,2.3,120.7,14.7,9.67,3.7,2023-06-17T01:30:00,2023-06-16T20:00:00,1686945600
55,131.7,2023-06-16:19,2.7,119.3,14.3,9.33,3.3,2023-06-17T00:30:00,2023-06-16T19:00:00,1686942000
55,133,2023-06-16:18,3,118,14,9,3,2023-06-16T23:30:00,2023-06-16T18:00:00,1686938400
53,134.7,2023-06-16:17,3.7,115.7,13.7,9,2.7,2023-06-16T22:30:00,2023-06-16T17:00:00,1686934800
52,136.3,2023-06-16:16,4.3,113.3,13.3,9,2.3,2023-06-16T21:30:00,2023-06-16T16:00:00,1686931200
51,138,2023-06-16:15,5,111,13,9,2,2023-06-16T20:30:00,2023-06-16T15:00:00,1686927600
51,134.3,2023-06-16:14,4.7,110,14.7,10.33,2,2023-06-16T19:30:00,2023-06-16T14:00:00,1686924000
50,130.7,2023-06-16:13,4.3,109,16.3,11.67,2,2023-06-16T18:30:00,2023-06-16T13:00:00,1686920400
52,127,2023-06-16:12,4,108,18,13,2,2023-06-16T17:30:00,2023-06-16T12:00:00,1686916800
51,127.3,2023-06-16:11,3.3,108.7,18,12.67,1.7,2023-06-16T16:30:00,2023-06-16T11:00:00,1686913200
51,127.7,2023-06-16:10,2.7,109.3,18,12.33,1.3,2023-06-16T15:30:00,2023-06-16T10:00:00,1686909600
51,128,2023-06-16:09,2,110,18,12,1,2023-06-16T14:30:00,2023-06-16T09:00:00,1686906000
51,131.7,2023-06-16:08,2.7,99,19,12.67,2,2023-06-16T13:30:00,2023-06-16T08:00:00,1686902400
53,135.3,2023-06-16:07,3.3,88,20,13.33,3,2023-06-16T12:30:00,2023-06-16T07:00:00,1686898800
54,139,2023-06-16:06,4,77,21,14,4,2023-06-16T11:30:00,2023-06-16T06:00:00,1686895200
53,138,2023-06-16:05,4,82.3,19.7,13.33,5.3,2023-06-16T10:30:00,2023-06-16T05:00:00,1686891600
51,137,2023-06-16:04,4,87.7,18.3,12.67,6.7,2023-06-16T09:30:00,2023-06-16T04:00:00,1686888000
50,136,2023-06-16:03,4,93,17,12,8,2023-06-16T08:30:00,2023-06-16T03:00:00,1686884400
47,136,2023-06-16:02,3.3,101.3,16,11.33,7.3,2023-06-16T07:30:00,2023-06-16T02:00:00,1686880800
51,136,2023-06-16:01,2.7,109.7,15,10.67,6.7,2023-06-16T06:30:00,2023-06-16T01:00:00,1686877200
55,136,2023-06-16:00,2,118,14,10,6,2023-06-16T05:30:00,2023-06-16T00:00:00,1686873600
55,137.7,2023-06-15:23,1.7,119.3,12.7,9,5,2023-06-16T04:30:00,2023-06-15T23:00:00,1686870000
51,139.3,2023-06-15:22,1.3,120.7,11.3,8,4,2023-06-16T03:30:00,2023-06-15T22:00:00,1686866400
52,141,2023-06-15:21,1,122,10,7,3,2023-06-16T02:30:00,2023-06-15T21:00:00,1686862800
52,143.7,2023-06-15:20,1.7,122,9.7,7,3.3,2023-06-16T01:30:00,2023-06-15T20:00:00,1686859200
52,146.3,2023-06-15:19,2.3,122,9.3,7,3.7,2023-06-16T00:30:00,2023-06-15T19:00:00,1686855600
52,149,2023-06-15:18,3,122,9,7,4,2023-06-15T23:30:00,2023-06-15T18:00:00,1686852000
53,151,2023-06-15:17,4,114.3,9,6.67,3.7,2023-06-15T22:30:00,2023-06-15T17:00:00,1686848400
49,153,2023-06-15:16,5,106.7,9,6.33,3.3,2023-06-15T21:30:00,2023-06-15T16:00:00,1686844800
46,155,2023-06-15:15,6,99,9,6,3,2023-06-15T20:30:00,2023-06-15T15:00:00,1686841200
45,151,2023-06-15:14,6.3,97.7,9.7,6.67,2.7,2023-06-15T19:30:00,2023-06-15T14:00:00,1686837600
45,147,2023-06-15:13,6.7,96.3,10.3,7.33,2.3,2023-06-15T18:30:00,2023-06-15T13:00:00,1686834000
44,143,2023-06-15:12,7,95,11,8,2,2023-06-15T17:30:00,2023-06-15T12:00:00,1686830400
48,143.3,2023-06-15:11,5.3,103.7,12.7,9,1.7,2023-06-15T16:30:00,2023-06-15T11:00:00,1686826800
52,143.7,2023-06-15:10,3.7,112.3,14.3,10,1.3,2023-06-15T15:30:00,2023-06-15T10:00:00,1686823200
51,144,2023-06-15:09,2,121,16,11,1,2023-06-15T14:30:00,2023-06-15T09:00:00,1686819600
53,147.3,2023-06-15:08,2.3,114.3,16.3,11.33,2,2023-06-15T13:30:00,2023-06-15T08:00:00,1686816000
50,150.7,2023-06-15:07,2.7,107.7,16.7,11.67,3,2023-06-15T12:30:00,2023-06-15T07:00:00,1686812400
50,154,2023-06-15:06,3,101,17,12,4,2023-06-15T11:30:00,2023-06-15T06:00:00,1686808800
47,154.7,2023-06-15:05,3.3,101.7,13.3,9.33,4,2023-06-15T10:30:00,2023-06-15T05:00:00,1686805200
47,155.3,2023-06-15:04,3.7,102.3,9.7,6.67,4,2023-06-15T09:30:00,2023-06-15T04:00:00,1686801600
48,156,2023-06-15:03,4,103,6,4,4,2023-06-15T08:30:00,2023-06-15T03:00:00,1686798000
53,157.7,2023-06-15:02,3.3,115,6.7,4.67,3.7,2023-06-15T07:30:00,2023-06-15T02:00:00,1686794400
59,159.3,2023-06-15:01,2.7,127,7.3,5.33,3.3,2023-06-15T06:30:00,2023-06-15T01:00:00,1686790800
74,161,2023-06-15:00,2,139,8,6,3,2023-06-15T05:30:00,2023-06-15T00:00:00,1686787200
72,161.3,2023-06-14:23,2,138,10.7,7.67,3,2023-06-15T04:30:00,2023-06-14T23:00:00,1686783600
71,161.7,2023-06-14:22,2,137,13.3,9.33,3,2023-06-15T03:30:00,2023-06-14T22:00:00,1686780000
70,162,2023-06-14:21,2,136,16,11,3,2023-06-15T02:30:00,2023-06-14T21:00:00,1686776400
67,165.3,2023-06-14:20,2.7,133.3,14.7,10,2.7,2023-06-15T01:30:00,2023-06-14T20:00:00,1686772800
63,168.7,2023-06-14:19,3.3,130.7,13.3,9,2.3,2023-06-15T00:30:00,2023-06-14T19:00:00,1686769200
60,172,2023-06-14:18,4,128,12,8,2,2023-06-14T23:30:00,2023-06-14T18:00:00,1686765600
50,178,2023-06-14:17,5.3,120.3,12.7,8.67,1.7,2023-06-14T22:30:00,2023-06-14T17:00:00,1686762000
52,184,2023-06-14:16,6.7,112.7,13.3,9.33,1.3,2023-06-14T21:30:00,2023-06-14T16:00:00,1686758400
49,190,2023-06-14:15,8,105,14,10,1,2023-06-14T20:30:00,2023-06-14T15:00:00,1686754800
49,183.3,2023-06-14:14,7,107,15,10.67,1,2023-06-14T19:30:00,2023-06-14T14:00:00,1686751200
50,176.7,2023-06-14:13,6,109,16,11.33,1,2023-06-14T18:30:00,2023-06-14T13:00:00,1686747600
51,170,2023-06-14:12,5,111,17,12,1,2023-06-14T17:30:00,2023-06-14T12:00:00,1686744000
53,168,2023-06-14:11,4,114.7,16,11.33,1,2023-06-14T16:30:00,2023-06-14T11:00:00,1686740400
55,166,2023-06-14:10,3,118.3,15,10.67,1,2023-06-14T15:30:00,2023-06-14T10:00:00,1686736800
52,164,2023-06-14:09,2,122,14,10,1,2023-06-14T14:30:00,2023-06-14T09:00:00,1686733200
52,166,2023-06-14:08,2,121.7,13.3,9.33,1,2023-06-14T13:30:00,2023-06-14T08:00:00,1686729600
52,168,2023-06-14:07,2,121.3,12.7,8.67,1,2023-06-14T12:30:00,2023-06-14T07:00:00,1686726000
51,170,2023-06-14:06,2,121,12,8,1,2023-06-14T11:30:00,2023-06-14T06:00:00,1686722400
55,172.3,2023-06-14:05,2.3,119,13,9,1.7,2023-06-14T10:30:00,2023-06-14T05:00:00,1686718800
54,174.7,2023-06-14:04,2.7,117,14,10,2.3,2023-06-14T09:30:00,2023-06-14T04:00:00,1686715200
53,177,2023-06-14:03,3,115,15,11,3,2023-06-14T08:30:00,2023-06-14T03:00:00,1686711600
49,187,2023-06-14:02,3.7,105,16,11.33,2.7,2023-06-14T07:30:00,2023-06-14T02:00:00,1686708000
49,197,2023-06-14:01,4.3,95,17,11.67,2.3,2023-06-14T06:30:00,2023-06-14T01:00:00,1686704400
50,207,2023-06-14:00,5,85,18,12,2,2023-06-14T05:30:00,2023-06-14T00:00:00,1686700800
44,200,2023-06-13:23,4.3,90,16,10.67,1.7,2023-06-14T04:30:00,2023-06-13T23:00:00,1686697200
44,193,2023-06-13:22,3.7,95,14,9.33,1.3,2023-06-14T03:30:00,2023-06-13T22:00:00,1686693600
46,186,2023-06-13:21,3,100,12,8,1,2023-06-14T02:30:00,2023-06-13T21:00:00,1686690000
45,191,2023-06-13:20,4,98.3,13.3,9,1,2023-06-14T01:30:00,2023-06-13T20:00:00,1686686400
45,196,2023-06-13:19,5,96.7,14.7,10,1,2023-06-14T00:30:00,2023-06-13T19:00:00,1686682800
46,201,2023-06-13:18,6,95,16,11,1,2023-06-13T23:30:00,2023-06-13T18:00:00,1686679200
49,199.3,2023-06-13:17,6,102.3,16.7,11.67,1.7,2023-06-13T22:30:00,2023-06-13T17:00:00,1686675600
51,197.7,2023-06-13:16,6,109.7,17.3,12.33,2.3,2023-06-13T21:30:00,2023-06-13T16:00:00,1686672000
54,196,2023-06-13:15,6,117,18,13,3,2023-06-13T20:30:00,2023-06-13T15:00:00,1686668400
50,189.7,2023-06-13:14,5.3,120.3,17,12,2.7,2023-06-13T19:30:00,2023-06-13T14:00:00,1686664800
55,183.3,2023-06-13:13,4.7,123.7,16,11,2.3,2023-06-13T18:30:00,2023-06-13T13:00:00,1686661200
59,177,2023-06-13:12,4,127,15,10,2,2023-06-13T17:30:00,2023-06-13T12:00:00,1686657600
60,176,2023-06-13:11,3,128,15.7,10.67,2,2023-06-13T16:30:00,2023-06-13T11:00:00,1686654000
61,175,2023-06-13:10,2,129,16.3,11.33,2,2023-06-13T15:30:00,2023-06-13T10:00:00,1686650400
62,174,2023-06-13:09,1,130,17,12,2,2023-06-13T14:30:00,2023-06-13T09:00:00,1686646800
63,173.7,2023-06-13:08,1,130.7,15.7,11,2,2023-06-13T13:30:00,2023-06-13T08:00:00,1686643200
64,173.3,2023-06-13:07,1,131.3,14.3,10,2,2023-06-13T12:30:00,2023-06-13T07:00:00,1686639600
65,173,2023-06-13:06,1,132,13,9,2,2023-06-13T11:30:00,2023-06-13T06:00:00,1686636000
62,177.7,2023-06-13:05,1.7,129.3,11,7.67,1.7,2023-06-13T10:30:00,2023-06-13T05:00:00,1686632400
58,182.3,2023-06-13:04,2.3,126.7,9,6.33,1.3,2023-06-13T09:30:00,2023-06-13T04:00:00,1686628800
55,187,2023-06-13:03,3,124,7,5,1,2023-06-13T08:30:00,2023-06-13T03:00:00,1686625200
54,187.7,2023-06-13:02,2.7,123,7,5,1,2023-06-13T07:30:00,2023-06-13T02:00:00,1686621600
52,188.3,2023-06-13:01,2.3,122,7,5,1,2023-06-13T06:30:00,2023-06-13T01:00:00,1686618000
51,189,2023-06-13:00,2,121,7,5,1,2023-06-13T05:30:00,2023-06-13T00:00:00,1686614400
52,187.7,2023-06-12:23,2,121.3,9,6.33,1.3,2023-06-13T04:30:00,2023-06-12T23:00:00,1686610800
52,186.3,2023-06-12:22,2,121.7,11,7.67,1.7,2023-06-13T03:30:00,2023-06-12T22:00:00,1686607200
52,185,2023-06-12:21,2,122,13,9,2,2023-06-13T02:30:00,2023-06-12T21:00:00,1686603600
50,187.3,2023-06-12:20,3,120.3,14.3,10,2,2023-06-13T01:30:00,2023-06-12T20:00:00,1686600000
55,189.7,2023-06-12:19,4,118.7,15.7,11,2,2023-06-13T00:30:00,2023-06-12T19:00:00,1686596400
54,192,2023-06-12:18,5,117,17,12,2,2023-06-12T23:30:00,2023-06-12T18:00:00,1686592800
53,193,2023-06-12:17,5.7,115.3,16.3,11.67,1.7,2023-06-12T22:30:00,2023-06-12T17:00:00,1686589200
53,194,2023-06-12:16,6.3,113.7,15.7,11.33,1.3,2023-06-12T21:30:00,2023-06-12T16:00:00,1686585600
52,195,2023-06-12:15,7,112,15,11,1,2023-06-12T20:30:00,2023-06-12T15:00:00,1686582000
54,186.3,2023-06-12:14,5.7,116,13.7,9.67,1.3,2023-06-12T19:30:00,2023-06-12T14:00:00,1686578400
50,177.7,2023-06-12:13,4.3,120,12.3,8.33,1.7,2023-06-12T18:30:00,2023-06-12T13:00:00,1686574800
55,169,2023-06-12:12,3,124,11,7,2,2023-06-12T17:30:00,2023-06-12T12:00:00,1686571200
